Gene	Position_from_stop_codon	pRPS3-mCherry-tTOS6_b1	pRPS3-mCherry-tTOS6_b2	pRPS3-mCherry-tHSP26_b1	pRPS3-mCherry-tHSP26_b2	pRPS13-mCherry-tHSP26_b1	pRPS13-mCherry-tHSP26_b2	pHSP26-mCherry-tHSP26_b1	pHSP26-mCherry-tHSP26_b2	pRPS3-mCherry-tHSP26_b3	pRPS3-mCherry-tHSP26_b4	pRPS3-mCherry-tPMA1-long_b1	pRPS3-mCherry-tPMA1-long_b2
PMA1	320	1	0	0	0	0	0	0	0	0	0	0	0
PMA1	321	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	322	2	7	8	13	3	3	6	9	5	10	14	7
PMA1	323	9	27	16	25	18	6	10	17	8	19	42	33
PMA1	324	1	2	4	7	3	2	4	3	1	2	7	2
PMA1	325	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	326	0	1	2	1	0	0	1	1	0	0	1	0
PMA1	327	0	0	0	3	0	0	1	0	0	0	0	1
PMA1	328	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	329	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	330	1	4	1	2	1	0	2	1	4	2	2	3
PMA1	331	0	0	1	0	0	4	0	0	0	0	0	0
PMA1	332	2	5	1	3	10	6	2	5	5	7	9	4
PMA1	333	0	2	0	0	0	0	0	0	0	0	2	1
PMA1	334	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	335	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	336	5	4	2	4	4	9	2	1	5	3	18	17
PMA1	337	0	0	0	1	0	0	0	0	0	0	0	0
PMA1	338	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	339	0	0	0	0	1	0	0	1	0	2	2	0
PMA1	340	33	36	27	48	30	34	29	46	28	25	62	33
PMA1	341	1	1	0	0	3	0	0	3	0	1	1	1
PMA1	342	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	343	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	344	6	11	7	7	9	2	6	8	3	12	14	22
PMA1	345	0	0	0	1	0	0	0	0	0	0	0	0
PMA1	346	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	347	2	3	1	2	3	4	4	4	0	4	6	5
PMA1	348	2	6	1	3	1	2	2	0	2	7	6	4
PMA1	349	0	1	0	0	0	0	0	0	0	0	0	0
PMA1	350	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	351	34	54	42	45	39	32	21	39	37	35	38	42
PMA1	352	0	1	1	0	0	0	1	0	1	0	1	0
PMA1	353	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	354	4	10	6	4	6	2	4	1	3	0	2	4
PMA1	355	2	0	0	0	0	0	0	2	1	0	1	0
PMA1	356	7	11	4	6	8	2	5	6	13	8	13	8
PMA1	357	0	0	0	0	0	1	0	0	0	0	0	3
PMA1	358	0	0	0	0	0	1	0	0	0	0	0	0
PMA1	359	0	0	0	0	0	0	0	0	0	0	0	3
PMA1	360	72	66	76	76	60	47	71	89	73	71	125	132
PMA1	361	2	4	2	1	1	1	0	2	4	1	2	3
PMA1	362	2	11	1	8	2	3	7	5	6	4	9	10
PMA1	363	69	92	103	84	74	65	54	75	70	63	55	66
PMA1	364	1	0	0	0	1	1	0	1	0	0	0	2
PMA1	365	0	0	0	0	0	0	1	1	0	0	0	3
PMA1	366	0	1	0	5	1	0	0	1	1	1	1	2
PMA1	367	433	570	494	492	404	351	398	454	400	359	296	281
PMA1	368	11	9	16	11	12	8	8	6	10	9	10	10
PMA1	369	4	4	4	5	0	3	8	5	4	6	2	5
PMA1	370	0	2	1	0	0	0	0	0	1	6	3	0
PMA1	371	226	273	198	242	177	139	177	191	191	172	124	155
PMA1	372	0	0	0	2	1	4	3	0	1	3	2	2
PMA1	373	14	18	19	12	13	3	10	14	9	10	20	19
PMA1	374	0	0	0	1	0	0	0	1	1	2	0	0
PMA1	375	0	0	1	0	0	0	1	0	0	0	0	0
PMA1	376	234	260	259	251	198	196	164	200	130	131	301	296
PMA1	377	0	0	0	0	0	0	1	0	1	0	0	0
PMA1	378	16	11	13	20	10	9	7	22	11	8	19	12
PMA1	379	1	2	2	1	0	0	0	0	0	1	2	0
PMA1	380	25	28	15	20	22	25	19	28	17	19	26	32
PMA1	381	3	3	3	3	1	3	1	1	5	0	5	3
PMA1	382	1	0	1	1	2	0	0	2	1	1	1	0
PMA1	383	0	2	2	1	0	4	1	0	0	0	5	2
PMA1	384	0	1	1	1	0	0	0	0	0	0	0	0
PMA1	385	3	2	4	4	0	2	1	7	4	1	5	2
PMA1	386	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	387	0	0	0	0	0	0	0	0	0	2	0	0
PMA1	388	0	0	0	1	0	0	0	1	0	1	0	0
PMA1	389	0	0	0	1	0	0	2	0	0	0	2	0
PMA1	390	28	28	41	27	39	34	26	42	37	31	72	42
PMA1	391	0	0	1	0	0	0	1	1	1	3	0	0
PMA1	392	3	9	4	10	6	7	6	12	11	12	12	9
PMA1	393	1	1	0	4	0	0	0	1	1	0	6	3
PMA1	394	25	26	23	18	17	24	21	21	12	38	17	25
PMA1	395	0	0	0	1	1	0	0	1	1	0	0	5
PMA1	396	6	4	3	6	9	8	0	7	6	3	7	4
PMA1	397	1	2	3	4	3	2	1	8	2	5	9	1
PMA1	398	2	1	0	2	1	0	1	0	0	2	0	0
PMA1	399	35	57	56	44	49	30	26	46	41	33	49	37
PMA1	400	1	4	0	3	2	0	0	0	4	3	0	1
PMA1	401	1	1	0	0	0	2	1	1	0	4	4	1
PMA1	402	0	0	2	1	2	1	3	2	1	2	3	0
PMA1	403	0	0	0	0	0	0	0	1	1	0	1	2
PMA1	404	10	17	25	21	14	23	16	18	17	12	23	15
PMA1	405	2	0	2	1	0	1	0	1	0	1	0	0
PMA1	406	11	5	3	3	0	3	3	2	4	1	5	7
PMA1	407	0	2	1	0	1	1	1	1	1	0	0	1
PMA1	408	0	2	1	1	0	0	4	3	3	1	3	1
PMA1	409	146	152	158	189	133	176	136	183	122	103	275	146
PMA1	410	0	2	0	1	1	1	3	2	1	6	3	0
PMA1	411	7	5	5	4	3	3	4	11	5	7	0	5
PMA1	412	3	2	6	3	1	3	4	6	1	4	6	4
PMA1	413	1	8	1	0	0	1	1	1	1	0	1	0
PMA1	414	0	2	1	0	0	0	2	5	0	1	1	3
PMA1	415	3	8	4	10	12	11	8	7	10	17	16	7
PMA1	416	2	0	1	0	1	0	0	0	2	1	1	0
PMA1	417	0	0	0	1	0	1	1	0	0	0	0	2
PMA1	418	1	1	0	0	0	0	0	0	2	0	0	0
PMA1	419	2	2	1	3	1	1	0	1	0	5	1	1
PMA1	420	0	0	1	1	4	6	4	2	0	2	7	1
PMA1	421	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	422	0	0	0	0	2	3	1	0	0	3	4	2
PMA1	423	343	399	407	464	304	402	383	399	339	382	503	502
PMA1	424	2	2	0	0	0	0	0	0	0	1	0	0
PMA1	425	18	12	15	20	21	8	21	15	10	21	26	15
PMA1	426	136	149	174	214	181	207	182	189	194	288	254	258
PMA1	427	34	30	57	63	39	64	81	59	49	86	80	58
PMA1	428	1	0	3	0	1	1	0	0	0	1	1	1
PMA1	429	16	14	17	21	27	21	28	21	33	55	31	19
PMA1	430	1	2	2	5	4	2	8	4	5	7	3	3
PMA1	431	0	3	0	1	0	1	1	0	1	0	0	1
PMA1	432	1	0	0	1	0	1	2	0	1	0	0	1
PMA1	433	23	23	48	42	40	63	72	55	45	311	44	31
PMA1	434	4	3	1	0	3	1	0	2	2	13	1	1
PMA1	435	0	0	1	1	1	4	4	0	1	7	1	1
PMA1	436	3	2	1	4	4	12	3	2	11	18	7	5
PMA1	437	21	26	31	29	29	41	37	44	45	74	36	47
PMA1	438	54	31	82	83	85	77	97	81	81	174	82	85
PMA1	439	142	93	171	236	135	175	277	169	218	443	157	231
PMA1	440	0	1	1	0	0	0	0	2	0	1	0	0
PMA1	441	0	1	2	0	1	0	1	4	0	1	1	2
PMA1	442	2	3	0	1	0	0	1	0	1	4	0	0
PMA1	443	244	163	319	364	292	348	360	313	449	706	263	366
PMA1	444	0	0	0	1	0	0	1	0	0	2	1	1
PMA1	445	733	509	925	1002	787	858	1168	985	1160	1627	885	1040
PMA1	446	3	1	0	4	1	3	7	4	4	10	0	1
PMA1	447	12	6	17	6	4	7	15	18	12	25	11	8
PMA1	448	17	21	26	33	14	22	37	28	26	46	23	18
PMA1	449	12	11	18	14	7	16	20	30	17	29	14	8
PMA1	450	1	3	4	1	1	3	4	6	3	13	5	4
PMA1	451	2	2	5	1	3	0	3	0	4	12	0	0
PMA1	452	94	40	100	117	85	104	126	104	107	143	102	100
PMA1	453	6	7	9	8	15	7	22	14	15	18	15	3
PMA1	454	706	351	863	929	770	1034	1174	928	1089	1599	722	861
PMA1	455	0	2	1	0	1	4	0	3	2	15	2	1
PMA1	456	1	13	4	4	1	4	6	10	3	12	11	3
PMA1	457	1	1	0	0	5	1	0	4	0	1	0	0
PMA1	458	353	159	432	552	444	645	679	484	599	959	412	381
PMA1	459	2	2	0	4	2	2	1	1	5	5	3	1
PMA1	460	8	7	6	15	14	17	24	7	21	35	14	8
PMA1	461	0	2	3	1	0	1	5	1	3	5	2	0
PMA1	462	12	5	14	19	6	18	16	12	18	29	13	6
PMA1	463	1	5	1	0	1	0	2	1	0	1	0	1
PMA1	464	50	33	100	82	78	110	129	100	98	203	68	68
PMA1	465	1611	819	2463	3218	2961	5062	4867	3114	3415	9901	2536	1468
PMA1	466	19	12	17	24	23	43	40	29	32	74	25	14
PMA1	467	166	72	235	357	344	614	535	379	396	1052	261	141
PMA1	468	0	2	1	3	2	2	4	3	2	6	0	0
PMA1	469	92	50	155	196	157	330	345	182	224	631	128	58
PMA1	470	211	131	286	412	410	607	716	400	558	1744	311	263
PMA1	471	34	15	57	55	54	80	101	39	89	271	41	25
PMA1	472	19	15	47	40	61	94	92	59	67	236	50	41
PMA1	473	5	5	5	7	5	11	9	11	7	19	2	5
PMA1	474	19	12	31	34	31	69	64	29	42	209	33	16
PMA1	475	60	34	57	58	75	117	114	81	115	365	70	91
PMA1	476	7	16	4	19	7	20	9	22	9	43	14	7
PMA1	477	6	23	6	8	6	9	14	13	10	32	5	4
PMA1	478	12	25	18	16	9	9	25	33	33	72	13	12
PMA1	479	16	27	25	22	18	23	26	33	21	76	14	19
PMA1	480	57	76	52	74	57	95	93	85	98	335	73	77
PMA1	481	31	36	30	27	25	35	53	55	61	120	33	50
PMA1	482	21	70	39	34	37	61	54	76	60	112	36	56
PMA1	483	22	71	30	26	17	41	48	45	52	148	39	26
PMA1	484	35	94	44	37	35	70	64	97	64	177	49	47
PMA1	485	24	46	25	15	18	41	32	50	33	78	24	43
PMA1	486	12	31	13	11	11	23	13	13	16	46	11	18
PMA1	487	23	40	29	21	12	41	29	40	29	87	20	27
PMA1	488	8	7	10	6	4	8	12	15	7	31	5	7
PMA1	489	6	24	10	11	10	6	9	16	7	26	11	17
PMA1	490	1	1	2	0	2	2	2	5	7	11	3	2
PMA1	491	0	6	10	6	2	5	6	9	1	16	2	5
PMA1	492	0	2	0	1	1	2	0	0	2	2	1	0
PMA1	493	1	3	2	0	0	2	4	5	0	5	1	1
PMA1	494	1	0	0	1	0	2	3	2	2	2	1	0
PMA1	495	2	3	0	3	0	4	4	3	2	0	0	3
PMA1	496	0	0	0	0	0	4	0	0	0	1	0	0
PMA1	497	0	0	0	0	0	0	0	0	1	0	1	0
PMA1	498	0	0	0	0	0	0	0	0	0	0	0	0
PMA1	499	0	1	1	0	1	1	0	4	0	1	1	0
PMA1	500	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	1	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	2	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	3	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	4	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	5	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	6	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	7	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	8	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	9	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	10	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	11	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	12	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	13	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	14	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	15	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	16	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	17	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	18	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	19	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	20	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	21	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	22	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	23	0	0	0	0	0	0	1	0	0	0	0	0
RPS3	24	0	0	0	0	0	0	0	0	0	0	0	1
RPS3	25	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	26	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	27	0	0	0	1	0	0	0	0	0	0	0	0
RPS3	28	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	29	0	0	0	0	0	0	0	0	1	0	0	0
RPS3	30	0	0	0	0	0	0	0	0	1	0	0	0
RPS3	31	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	32	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	33	0	0	0	0	0	2	0	0	0	0	0	0
RPS3	34	0	0	1	0	0	0	0	0	0	0	1	0
RPS3	35	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	36	3	7	2	4	4	6	1	2	6	8	7	3
RPS3	37	1	1	0	1	0	0	0	1	0	1	1	0
RPS3	38	0	2	1	1	0	0	0	2	1	1	1	3
RPS3	39	8	2	13	13	8	15	13	14	14	8	18	11
RPS3	40	0	0	0	0	0	0	0	1	0	0	0	1
RPS3	41	0	0	1	2	0	1	0	1	0	0	2	0
RPS3	42	0	0	1	1	0	3	2	3	0	1	0	3
RPS3	43	0	0	0	2	1	0	0	0	0	0	1	0
RPS3	44	2	0	0	4	0	0	1	1	0	1	0	2
RPS3	45	7	6	11	9	0	4	4	6	5	7	13	5
RPS3	46	1	4	3	10	1	4	2	4	4	5	11	0
RPS3	47	6	4	2	4	4	5	1	9	5	8	6	5
RPS3	48	435	427	494	485	548	654	517	558	498	568	700	421
RPS3	49	886	734	990	1084	1118	1476	1169	999	1069	1151	1413	881
RPS3	50	59	59	70	60	63	90	75	97	81	94	100	65
RPS3	51	5	4	7	6	6	8	8	12	8	14	4	4
RPS3	52	3	0	6	9	5	7	11	3	9	9	7	7
RPS3	53	478	399	522	569	633	727	645	588	549	570	791	467
RPS3	54	878	757	918	1087	980	1172	1089	994	981	982	1137	872
RPS3	55	57	50	66	54	45	81	75	69	45	56	85	47
RPS3	56	57	77	79	74	84	81	91	107	81	78	117	69
RPS3	57	213	241	252	266	247	268	240	295	292	256	275	232
RPS3	58	1078	930	1082	1167	1151	1357	1093	1248	1123	1251	1282	1076
RPS3	59	3156	2832	3266	3312	3419	3872	3848	3589	3877	4554	3675	3301
RPS3	60	145	145	119	153	198	174	179	189	141	231	147	131
RPS3	61	131	120	129	151	136	157	157	191	159	136	163	121
RPS3	62	287	268	296	357	302	440	328	414	296	204	418	158
RPS3	63	2369	2296	2496	2447	2587	2957	2627	2628	2637	2506	3176	2192
RPS3	64	33	24	38	39	38	39	37	34	45	24	50	31
RPS3	65	101	92	102	116	107	138	102	122	120	89	127	79
RPS3	66	3	4	3	5	3	4	7	2	2	3	9	4
RPS3	67	1	0	0	1	2	3	3	0	0	0	1	1
RPS3	68	4	1	2	1	1	0	2	3	2	4	0	3
RPS3	69	1	2	0	0	0	1	1	4	0	0	1	1
RPS3	70	0	0	0	1	0	2	2	0	1	0	3	0
RPS3	71	1	0	0	2	0	0	0	3	0	2	1	0
RPS3	72	1	1	0	0	0	1	0	0	0	1	0	0
RPS3	73	2	0	0	1	1	0	0	1	1	2	1	0
RPS3	74	0	0	1	0	0	4	0	3	0	0	4	0
RPS3	75	2	7	0	1	1	1	0	2	0	0	1	2
RPS3	76	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	77	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	78	3	1	0	2	0	0	0	3	1	0	0	1
RPS3	79	3	0	0	0	0	1	0	3	0	5	0	3
RPS3	80	3	1	6	6	0	6	4	8	5	4	6	2
RPS3	81	27	28	37	17	16	33	18	24	19	23	38	15
RPS3	82	33	24	12	18	15	35	21	24	13	17	34	20
RPS3	83	2	3	0	0	1	1	3	1	1	2	3	1
RPS3	84	1	1	1	1	1	2	1	2	1	1	2	0
RPS3	85	0	0	1	0	0	0	0	0	0	0	0	1
RPS3	86	0	0	0	0	1	2	0	0	1	2	0	0
RPS3	87	3	0	2	0	1	0	0	0	0	0	0	0
RPS3	88	0	0	0	0	0	0	0	0	0	1	1	1
RPS3	89	0	3	0	0	0	0	1	0	1	0	1	0
RPS3	90	6	3	5	1	0	1	3	0	3	2	5	1
RPS3	91	1	2	2	1	1	3	1	0	0	0	4	1
RPS3	92	1	0	0	1	0	0	0	0	0	0	0	0
RPS3	93	4	2	0	1	0	0	0	0	3	0	0	0
RPS3	94	2	2	1	1	0	0	0	1	1	0	1	1
RPS3	95	0	1	1	4	0	1	0	0	0	0	2	3
RPS3	96	4	2	1	0	1	3	5	2	0	2	1	0
RPS3	97	1	0	0	1	1	1	0	1	0	0	1	0
RPS3	98	2	0	1	0	0	0	1	0	1	0	7	0
RPS3	99	1	1	0	1	0	0	2	0	0	0	0	0
RPS3	100	6	12	8	1	10	9	7	6	6	9	8	3
RPS3	101	1	1	0	0	0	1	1	2	0	0	2	0
RPS3	102	1	0	0	1	1	1	0	2	0	0	0	0
RPS3	103	0	1	2	0	1	3	2	0	3	1	1	1
RPS3	104	0	0	0	0	0	0	0	0	1	0	0	0
RPS3	105	0	0	0	0	0	0	0	0	0	0	1	0
RPS3	106	2	0	1	0	1	0	2	1	0	4	0	0
RPS3	107	0	0	0	2	0	0	0	0	2	1	0	0
RPS3	108	0	0	0	0	1	0	0	0	0	0	0	0
RPS3	109	0	1	0	0	1	0	0	0	0	0	0	2
RPS3	110	0	0	0	0	0	0	1	1	0	0	1	0
RPS3	111	0	0	0	0	0	0	0	0	0	0	2	0
RPS3	112	0	0	0	1	1	0	0	1	2	1	0	0
RPS3	113	0	1	0	1	0	0	0	0	0	1	0	0
RPS3	114	0	0	0	0	1	0	0	0	0	0	0	1
RPS3	115	1	1	0	2	0	0	0	1	0	0	0	1
RPS3	116	2	15	4	8	5	1	3	4	7	0	12	1
RPS3	117	0	1	1	1	1	2	0	0	2	0	0	0
RPS3	118	0	0	0	1	0	0	1	0	1	0	1	0
RPS3	119	0	1	1	1	0	1	0	3	1	0	0	0
RPS3	120	3	9	2	2	6	12	8	1	6	1	4	4
RPS3	121	0	0	0	0	0	1	0	0	0	0	0	0
RPS3	122	3	23	1	1	0	6	3	4	3	2	9	5
RPS3	123	2	10	1	2	0	2	1	2	1	0	4	1
RPS3	124	9	1	3	2	4	5	3	7	3	2	8	1
RPS3	125	1	10	2	3	3	6	5	10	9	2	13	5
RPS3	126	13	27	6	5	13	11	11	13	12	8	24	13
RPS3	127	4	2	2	2	0	3	2	6	5	3	9	3
RPS3	128	37	74	36	33	29	36	32	67	30	10	50	17
RPS3	129	223	370	164	173	200	211	142	221	214	120	301	184
RPS3	130	13	36	8	19	16	17	16	17	16	15	31	17
RPS3	131	1	18	2	7	4	4	2	0	3	7	3	8
RPS3	132	4	3	2	6	3	6	8	4	9	7	7	7
RPS3	133	3	4	1	0	8	2	4	2	3	0	7	1
RPS3	134	14	18	23	9	18	13	11	16	10	14	14	11
RPS3	135	0	0	0	0	1	0	0	0	3	1	3	0
RPS3	136	3	0	1	7	2	1	1	2	0	0	3	0
RPS3	137	1	7	2	1	1	0	2	2	3	0	5	1
RPS3	138	3	4	1	4	2	0	0	0	2	0	10	0
RPS3	139	2	7	6	4	3	9	2	4	2	3	9	5
RPS3	140	0	2	0	0	2	1	1	0	0	3	6	2
RPS3	141	16	26	5	4	11	11	6	9	20	6	21	9
RPS3	142	1	1	0	1	3	0	0	2	2	0	1	0
RPS3	143	0	1	0	1	0	0	1	2	0	3	1	0
RPS3	144	0	1	0	3	0	1	0	4	1	0	3	0
RPS3	145	8	16	6	5	7	12	14	3	8	3	7	11
RPS3	146	1	0	3	1	1	1	0	0	3	0	1	1
RPS3	147	21	46	11	16	29	22	14	28	20	20	36	38
RPS3	148	8	7	7	5	4	11	6	6	4	12	15	11
RPS3	149	47	74	32	33	28	34	32	27	31	30	44	50
RPS3	150	9	18	4	4	3	11	11	7	4	4	9	10
RPS3	151	6	2	3	2	0	3	1	7	10	6	2	5
RPS3	152	0	1	0	0	1	0	1	1	0	0	3	0
RPS3	153	0	8	0	5	4	4	0	4	5	2	4	0
RPS3	154	1	2	2	2	0	0	1	2	1	1	1	1
RPS3	155	2	12	1	4	2	9	6	14	4	8	7	9
RPS3	156	3	5	1	0	0	1	2	2	0	4	1	2
RPS3	157	1	3	1	0	1	1	0	3	0	1	1	1
RPS3	158	2	4	2	1	3	2	0	0	5	4	3	0
RPS3	159	1	0	0	1	0	0	0	2	2	1	1	0
RPS3	160	1	0	1	3	0	0	1	2	3	0	6	1
RPS3	161	1	8	0	4	0	3	0	2	0	2	3	1
RPS3	162	0	4	0	1	1	0	1	0	0	0	1	0
RPS3	163	2	4	2	4	2	5	1	5	0	0	9	8
RPS3	164	1	1	1	0	1	0	1	2	0	0	1	2
RPS3	165	6	4	10	5	10	4	0	2	2	3	12	3
RPS3	166	0	2	0	0	1	0	0	0	0	1	2	1
RPS3	167	2	1	0	0	0	0	0	0	0	4	0	0
RPS3	168	0	2	1	1	1	1	2	0	0	0	1	0
RPS3	169	52	70	43	49	57	29	28	58	63	40	73	92
RPS3	170	10	4	5	13	10	3	8	9	9	1	6	7
RPS3	171	1	4	1	2	4	2	0	1	0	0	3	2
RPS3	172	0	3	0	1	0	0	2	0	0	4	1	3
RPS3	173	0	0	1	0	2	1	0	0	3	0	0	0
RPS3	174	16	38	18	10	12	8	11	18	10	17	19	19
RPS3	175	0	7	2	3	3	3	3	1	0	5	1	2
RPS3	176	1	1	0	1	2	1	1	1	1	0	0	0
RPS3	177	3	4	1	0	0	0	0	1	0	0	2	1
RPS3	178	0	0	0	0	0	0	5	0	2	2	0	1
RPS3	179	1	3	3	3	3	2	2	1	5	4	9	5
RPS3	180	5	1	1	2	3	2	2	3	2	1	2	2
RPS3	181	4	4	0	0	4	2	0	0	1	0	1	3
RPS3	182	2	3	1	5	4	3	3	5	0	0	8	2
RPS3	183	1	7	2	3	2	0	0	1	3	0	8	3
RPS3	184	10	16	6	2	5	2	4	8	1	5	15	7
RPS3	185	6	15	6	7	11	5	2	6	6	8	9	5
RPS3	186	1	1	2	1	5	3	2	4	0	1	9	1
RPS3	187	117	135	82	98	120	114	99	103	127	100	155	199
RPS3	188	29	33	17	28	23	26	19	21	34	32	34	42
RPS3	189	9	9	11	15	12	6	4	10	19	17	18	17
RPS3	190	18	16	16	12	13	12	8	20	19	11	21	17
RPS3	191	8	2	1	4	4	0	6	3	3	2	2	6
RPS3	192	52	81	45	45	41	39	42	54	61	40	68	84
RPS3	193	15	23	15	17	10	20	10	19	24	13	19	17
RPS3	194	10	17	5	12	3	7	7	6	7	5	19	7
RPS3	195	18	15	4	10	7	10	8	14	21	3	14	13
RPS3	196	5	10	2	2	3	6	0	6	10	3	2	4
RPS3	197	3	14	3	10	3	14	4	7	12	7	10	2
RPS3	198	5	5	0	8	5	1	1	1	4	0	9	1
RPS3	199	18	6	10	10	11	8	7	5	7	5	21	13
RPS3	200	4	4	6	5	1	0	1	0	2	4	11	4
RPS3	201	6	11	3	7	4	4	3	6	5	6	2	8
RPS3	202	3	9	1	5	2	5	6	1	7	4	2	6
RPS3	203	1	5	0	0	0	8	3	0	9	4	6	0
RPS3	204	1	5	2	0	0	4	3	6	7	0	8	7
RPS3	205	0	1	4	0	1	5	3	1	2	1	1	2
RPS3	206	6	2	6	1	1	5	1	9	2	0	5	6
RPS3	207	4	4	3	4	3	0	1	6	8	3	1	7
RPS3	208	3	4	3	0	9	2	3	1	1	3	4	3
RPS3	209	1	5	5	4	8	6	4	2	4	1	14	4
RPS3	210	2	10	0	2	7	1	4	1	4	1	2	6
RPS3	211	4	5	2	1	1	0	1	6	2	4	3	2
RPS3	212	2	2	5	1	5	0	3	7	4	1	5	5
RPS3	213	6	8	2	7	4	1	3	10	6	10	7	4
RPS3	214	1	4	4	7	6	2	6	9	6	1	1	4
RPS3	215	10	14	8	6	9	6	10	7	12	4	7	9
RPS3	216	2	3	3	9	9	4	4	7	5	3	5	3
RPS3	217	8	16	9	7	7	10	7	2	12	3	7	9
RPS3	218	1	8	2	2	2	5	3	2	1	2	3	1
RPS3	219	9	15	3	7	8	6	2	14	3	8	4	6
RPS3	220	1	4	3	1	2	3	4	5	5	2	8	14
RPS3	221	5	4	2	7	1	1	2	4	1	1	5	2
RPS3	222	6	3	6	2	8	5	1	3	3	2	6	3
RPS3	223	4	2	1	10	2	7	7	6	2	4	5	8
RPS3	224	2	1	2	4	3	1	2	4	7	1	5	0
RPS3	225	4	2	3	6	2	1	2	3	3	0	5	3
RPS3	226	1	2	2	0	0	1	2	0	1	0	0	1
RPS3	227	1	4	1	1	0	3	1	2	0	0	1	2
RPS3	228	1	11	6	2	1	3	4	1	3	3	5	3
RPS3	229	2	1	1	2	1	1	2	5	1	0	3	3
RPS3	230	2	1	2	0	1	2	1	1	0	0	2	1
RPS3	231	0	7	1	0	2	1	0	4	0	0	2	1
RPS3	232	1	0	4	3	0	4	0	2	2	0	5	1
RPS3	233	0	4	0	4	3	0	1	2	0	1	0	4
RPS3	234	1	0	0	0	3	0	0	1	0	0	5	2
RPS3	235	0	0	1	1	4	0	3	0	3	1	6	1
RPS3	236	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	237	5	3	4	3	5	2	6	1	1	1	0	5
RPS3	238	1	4	1	4	0	4	1	0	2	0	0	2
RPS3	239	1	1	0	0	1	1	0	0	0	0	1	1
RPS3	240	5	8	2	8	2	1	2	1	7	0	4	5
RPS3	241	4	8	6	3	5	3	3	1	1	5	6	2
RPS3	242	0	5	7	4	9	3	3	2	4	0	6	1
RPS3	243	3	0	2	0	0	1	0	0	4	1	2	3
RPS3	244	0	7	3	4	4	3	3	7	8	1	5	3
RPS3	245	3	5	5	4	5	3	1	2	1	2	3	8
RPS3	246	10	5	6	3	5	4	3	4	8	0	6	3
RPS3	247	8	10	2	5	1	2	3	1	4	1	13	2
RPS3	248	4	7	5	2	0	0	3	2	5	1	0	3
RPS3	249	5	4	6	3	1	4	3	2	3	0	1	3
RPS3	250	2	4	3	2	1	2	0	6	0	1	5	0
RPS3	251	2	6	4	5	0	6	7	10	6	0	9	5
RPS3	252	1	4	4	3	2	1	6	6	3	1	1	2
RPS3	253	1	4	3	1	1	1	1	4	0	0	0	4
RPS3	254	6	2	1	1	4	1	4	2	5	0	8	0
RPS3	255	7	8	6	2	1	7	5	4	2	2	2	6
RPS3	256	2	1	2	2	2	0	1	1	0	0	4	1
RPS3	257	2	1	1	2	2	0	1	4	4	0	3	3
RPS3	258	2	2	0	0	3	4	0	2	5	0	0	5
RPS3	259	0	2	0	2	4	2	1	0	2	0	4	1
RPS3	260	3	1	0	0	0	0	0	2	1	0	0	2
