# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "2dt_sample_longest_full_ORF_with_constructs.gff" "-o" "2dt_counts.txt" "2dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	2dt_aln.bam
YMR150C_tx0	chrXIII	561831	562553	-	723	0
YMR152W_id003	chrXIII	563082	564362	+	1281	47
YMR153C-A_id001	chrXIII	564206	567488	-	3283	6
YMR153W_id001	chrXIII	564406	566659	+	2254	16
YMR154C_id003	chrXIII	565798	568203	-	2406	2
YMR155W_id001	chrXIII	565666	570353	+	4688	51
YMR156C_id001	chrXIII	570244	571215	-	972	18
YMR157C_id003	chrXIII	571116	572090	-	975	61
YMR158C-A_id001	chrXIII	573114	574894	-	1781	12
YMR158W_id002	chrXIII	572008	572798	+	791	42
YMR159C_tx0	chrXIII	574351	574953	-	603	0
YMR160W_tx0	chrXIII	575041	577641	+	2601	85
YMR161W_id005	chrXIII	577540	578772	+	1233	34
YMR162C_tx0	chrXIII	578826	583946	-	5121	78
YMR163C_id002	chrXIII	584215	586533	-	2319	24
YMR164C_tx0	chrXIII	587149	589575	-	2427	41
YMR165C_tx0	chrXIII	589915	592653	-	2739	102
YMR166C_id001	chrXIII	593121	594743	-	1623	18
YMR167W_tx0	chrXIII	594861	597320	+	2460	29
YMR168C_tx0	chrXIII	597207	599183	-	1977	7
YMR169C_id001	chrXIII	599297	601131	-	1835	177
YMR170C_id001	chrXIII	601424	603343	-	1920	69
YMR171C_id002	chrXIII	603621	605742	-	2122	107
YMR172W_tx0	chrXIII	605956	608265	+	2310	75
YMR173W_id001	chrXIII	608604	610060	+	1457	709
YMR174C_id002	chrXIII	609988	610683	-	696	49
YMR175W_tx0	chrXIII	610991	611380	+	390	21
YMR176W_tx0	chrXIII	611715	616100	+	4386	41
YMR177W_id001	chrXIII	616402	618333	+	1932	99
YMR178W_id004	chrXIII	618432	619563	+	1132	132
YMR179W_tx0	chrXIII	619833	622259	+	2427	51
YMR180C_id001	chrXIII	622107	623238	-	1132	19
YMR181C_id001	chrXIII	623328	625077	-	1750	72
YMR182C_id002	chrXIII	624090	625304	-	1215	0
YMR182W-A_id001	chrXIII	624508	626600	+	2093	144
YMR183C_id001	chrXIII	626562	627883	-	1322	376
YMR184W_id001	chrXIII	628182	631144	+	2963	24
YMR185W_tx0	chrXIII	629000	632095	+	3096	31
YMR186W_id001	chrXIII	632216	634553	+	2338	3490
YMR187C_id001	chrXIII	634467	636300	-	1834	15
YMR188C_id003	chrXIII	636162	637116	-	955	115
YMR189W_id002	chrXIII	637338	640704	+	3367	300
YMR190C_id001	chrXIII	640783	645429	-	4647	142
YMR191W_tx0	chrXIII	645631	646902	+	1272	3
YMR192W_id001	chrXIII	647025	649445	+	2421	27
YMR193W_id001	chrXIII	650028	651313	+	1286	27
YMR194C-A_id001	chrXIII	652803	653365	-	563	5
YMR194C-B_id003	chrXIII	652325	653085	-	761	15
YMR194W_id001	chrXIII	650622	652010	+	1389	404
YMR195W_id002	chrXIII	653942	654961	+	1020	273
YMR196W_id007	chrXIII	655059	658466	+	3408	114
YMR197C_id004	chrXIII	658324	659255	-	932	65
YMR198W_id004	chrXIII	659459	661655	+	2197	77
YMR199W_id002	chrXIII	662431	664419	+	1989	81
YMR200W_id002	chrXIII	664611	665979	+	1369	125
YMR201C_id006	chrXIII	665573	667109	-	1537	95
YMR202W_id001	chrXIII	667466	668289	+	824	46
YMR203W_id001	chrXIII	668427	670012	+	1586	195
YMR204C_id001	chrXIII	669704	671370	-	1667	20
YMR205C_id001	chrXIII	671558	674924	-	3367	461
YMR207C_tx0	chrXIII	677068	683589	-	6522	121
YMR208W_id005	chrXIII	684387	685907	+	1521	118
YMR209C_id001	chrXIII	685721	687317	-	1597	43
YMR210W_id002	chrXIII	687457	688963	+	1507	43
YMR211W_id005	chrXIII	689029	690649	+	1621	64
YMR212C_id005	chrXIII	690548	693185	-	2638	113
YMR213W_id002	chrXIII	693314	695213	+	1900	138
YMR214W_id003	chrXIII	695320	696739	+	1420	118
YMR215W_id002	chrXIII	696733	698593	+	1861	161
YMR216C_id001	chrXIII	698412	701217	-	2806	141
YMR217W_id001	chrXIII	701756	703599	+	1844	344
YMR218C_tx0	chrXIII	703454	706912	-	3459	40
YMR219W_tx0	chrXIII	707108	712234	+	5127	451
YMR220W_id001	chrXIII	712239	713920	+	1682	134
YMR221C_id001	chrXIII	713786	715484	-	1699	50
YMR222C_id003	chrXIII	715532	716366	-	835	53
YMR223W_id002	chrXIII	716495	718572	+	2078	23
YMR224C_id002	chrXIII	718338	720703	-	2366	42
YMR225C_id002	chrXIII	720722	721438	-	717	53
YMR226C_id001	chrXIII	721532	723328	-	1797	236
YMR227C_id002	chrXIII	722501	724438	-	1938	23
YMR228W_id002	chrXIII	724582	725783	+	1202	12
YMR229C_tx0	chrXIII	725809	731148	-	5340	1291
YMR230W_id002	chrXIII	732361	733442	+	1082	1354
YMR231W_id001	chrXIII	733493	736822	+	3330	95
YMR232W_tx0	chrXIII	736901	739084	+	2184	6
YMR233W_id001	chrXIII	739128	740070	+	943	34
YMR234W_id003	chrXIII	740174	741475	+	1302	58
YMR235C_id001	chrXIII	741288	742777	-	1490	232
YMR236W_id001	chrXIII	742951	743897	+	947	317
YMR237W_id001	chrXIII	743641	746107	+	2467	54
YMR238W_id003	chrXIII	746219	747860	+	1642	161
YMR239C_id002	chrXIII	748113	749770	-	1658	42
YMR240C_id001	chrXIII	749878	751652	-	1775	67
YMR241W_id003	chrXIII	751748	753186	+	1439	111
YMR242C_id001	chrXIII	753121	754483	-	1363	1199
YMR243C_id001	chrXIII	754245	758328	-	4084	67
YMR244C-A_id001	chrXIII	758329	759319	-	991	229
YMR246W_id001	chrXIII	759199	762076	+	2878	585
YMR247C_tx0	chrXIII	763226	768064	-	4839	36
YMR250W_tx0	chrXIII	770776	772683	+	1908	275
YMR251W_tx0	chrXIII	772890	774140	+	1251	1
YMR251W-A_id015	chrXIII	774068	775222	+	1155	1692
YMR252C_id001	chrXIII	775133	777148	-	2016	26
YMR253C_id001	chrXIII	775920	777241	-	1322	1
YMR255W_id001	chrXIII	777568	778843	+	1276	86
YMR256C_id001	chrXIII	778604	779165	-	562	86
YMR257C_id004	chrXIII	779427	782419	-	2993	24
YMR258C_id003	chrXIII	782532	784348	-	1817	41
YMR259C_id001	chrXIII	784547	788942	-	4396	30
YMR260C_id002	chrXIII	789066	789864	-	799	324
YMR261C_id002	chrXIII	790060	793539	-	3480	191
YMR262W_id005	chrXIII	793686	794938	+	1253	38
YMR263W_id005	chrXIII	794869	795694	+	826	80
YMR264W_id001	chrXIII	795759	797429	+	1671	190
YMR265C_id002	chrXIII	796244	797928	-	1685	76
YMR266W_tx0	chrXIII	798493	801504	+	3012	162
YMR267W_id001	chrXIII	801708	802965	+	1258	66
YMR268C_id002	chrXIII	802681	804264	-	1584	26
YMR269W_id001	chrXIII	804214	805146	+	933	123
YMR270C_id001	chrXIII	805069	806564	-	1496	36
YMR271C_id002	chrXIII	806708	808087	-	1380	79
YMR272C_id001	chrXIII	809448	810888	-	1441	198
YMR273C_id002	chrXIII	811139	814164	-	3026	391
YMR274C_id004	chrXIII	814304	815399	-	1096	15
YMR275C_id001	chrXIII	815520	818632	-	3113	45
YMR276W_id002	chrXIII	818771	820074	+	1304	590
YMR277W_id001	chrXIII	820120	822583	+	2464	377
YMR278W_id002	chrXIII	822723	824752	+	2030	112
YMR279C_tx0	chrXIII	824604	826376	-	1773	1
YMR280C_tx0	chrXIII	826903	831354	-	4452	41
YMR281W_id001	chrXIII	832221	833348	+	1128	21
YMR282C_id003	chrXIII	833210	835145	-	1936	54
YMR283C_tx0	chrXIII	835201	836892	-	1692	32
YMR284W_id002	chrXIII	838161	840171	+	2011	31
YMR285C_id001	chrXIII	839986	841758	-	1773	35
YMR286W_id001	chrXIII	841925	842491	+	567	170
YMR287C_id001	chrXIII	842326	845420	-	3095	27
YMR288W_id002	chrXIII	845550	848540	+	2991	48
YMR289W_id003	chrXIII	848673	850312	+	1640	96
YMR290C_id001	chrXIII	849826	851665	-	1840	233
YMR291W_id006	chrXIII	852547	854572	+	2026	99
YMR292W_id009	chrXIII	854750	855394	+	645	61
YMR293C_id001	chrXIII	855306	856925	-	1620	16
YMR294W_id006	chrXIII	856939	858226	+	1288	33
YMR295C_id001	chrXIII	857576	858901	-	1326	166
YMR296C_id003	chrXIII	859131	861107	-	1977	194
YMR297W_id001	chrXIII	861879	863773	+	1895	586
YMR298W_id001	chrXIII	863797	865507	+	1711	153
YMR299C_id001	chrXIII	863530	865374	-	1845	16
YMR300C_id003	chrXIII	865442	867332	-	1891	211
YMR301C_id001	chrXIII	867477	869708	-	2232	70
YMR302C_id002	chrXIII	869926	872652	-	2727	90
YMR303C_id005	chrXIII	873168	874387	-	1220	1
YMR304W_tx0	chrXIII	874962	878804	+	3843	287
YMR305C_id001	chrXIII	878875	880477	-	1603	369
YMR306W_tx0	chrXIII	881134	886641	+	5508	5
YMR307W_id002	chrXIII	886906	888889	+	1984	556
YMR308C_id005	chrXIII	888880	892368	-	3489	137
YMR309C_id003	chrXIII	892677	895502	-	2826	169
YMR310C_id001	chrXIII	895318	896706	-	1389	94
YMR311C_id001	chrXIII	896626	897657	-	1032	460
YMR312W_id001	chrXIII	898381	900180	+	1800	51
YMR313C_id001	chrXIII	899194	901354	-	2161	69
YMR314W_id003	chrXIII	901620	902706	+	1087	499
YMR315W_id001	chrXIII	902678	903982	+	1305	265
YMR316C-B_id001	chrXIII	907180	908552	-	1373	60
YMR316W_id001	chrXIII	904483	905892	+	1410	117
YMR318C_id001	chrXIII	910763	912296	-	1534	323
YMR319C_id001	chrXIII	912530	914657	-	2128	215
YMR320W_id003	chrXIII	915706	917565	+	1860	49
YMR322C_tx0	chrXIII	918241	919104	-	864	1
YMR323W_tx0	chrXIII	920063	921526	+	1464	0
YMR325W_tx0	chrXIII	922616	923140	+	525	1
YNL001W_id001	chrXIV	627393	628742	+	1350	49
YNL002C_id001	chrXIV	625922	627168	-	1247	214
YNL003C_id005	chrXIV	624213	625861	-	1649	111
YNL004W_id002	chrXIV	622888	624891	+	2004	118
YNL005C_id002	chrXIV	621018	622499	-	1482	80
YNL006W_id001	chrXIV	619997	621547	+	1551	124
YNL007C_id001	chrXIV	618084	619692	-	1609	237
YNL008C_id005	chrXIV	616172	618261	-	2090	68
YNL009W_id013	chrXIV	614791	616217	+	1427	16
YNL010W_id003	chrXIV	613587	614593	+	1007	323
YNL011C_id007	chrXIV	611755	613204	-	1450	24
YNL012W_tx0	chrXIV	609661	611790	+	2130	7
YNL014W_tx0	chrXIV	606294	609578	+	3285	23
YNL015W_tx0	chrXIV	605359	605736	+	378	145
YNL016W_id001	chrXIV	602849	605046	+	2198	1421
YNL020C_id001	chrXIV	595342	597667	-	2326	68
YNL021W_id001	chrXIV	593157	595581	+	2425	54
YNL022C_id001	chrXIV	591271	592936	-	1666	93
YNL023C_id003	chrXIV	588057	591204	-	3148	39
YNL024C_id001	chrXIV	586925	587900	-	976	33
YNL024C-A_id002	chrXIV	586148	586902	-	755	320
YNL025C_id001	chrXIV	582887	585318	-	2432	16
YNL026W_id010	chrXIV	581864	583486	+	1623	54
YNL027W_id001	chrXIV	579475	581721	+	2247	53
YNL029C_id002	chrXIV	577136	578850	-	1715	51
YNL030W_id002	chrXIV	575843	577196	+	1354	779
YNL031C_id002	chrXIV	575206	576066	-	861	1368
YNL032W_id001	chrXIV	574366	576675	+	2310	50
YNL035C_id001	chrXIV	568308	569772	-	1465	20
YNL036W_id003	chrXIV	559666	560637	+	972	40
YNL037C_id001	chrXIV	557670	559115	-	1446	69
YNL038W_id005	chrXIV	556994	557908	+	915	37
YNL039W_id004	chrXIV	555048	557017	+	1970	181
YNL040W_id001	chrXIV	553356	555139	+	1784	123
YNL041C_tx0	chrXIV	549343	552012	-	2670	126
YNL042W_id001	chrXIV	547335	549401	+	2067	69
YNL043C_id004	chrXIV	544977	546045	-	1069	5
YNL044W_id002	chrXIV	545197	546110	+	914	237
YNL045W_id001	chrXIV	542921	545168	+	2248	175
YNL046W_id001	chrXIV	542062	542987	+	926	371
YNL047C_id003	chrXIV	539821	541919	-	2099	44
YNL048W_id002	chrXIV	538142	539936	+	1795	63
YNL049C_id005	chrXIV	535092	537916	-	2825	83
YNL050C_id001	chrXIV	533928	535006	-	1079	48
YNL051W_id002	chrXIV	532659	534039	+	1381	51
YNL052W_id005	chrXIV	531691	532543	+	853	85
YNL053W_id002	chrXIV	529783	531538	+	1756	96
YNL054W_tx0	chrXIV	526061	529708	+	3648	61
YNL055C_id005	chrXIV	517861	519049	-	1189	1135
YNL056W_id002	chrXIV	517033	518016	+	984	131
YNL058C_id002	chrXIV	515184	516742	-	1559	252
YNL059C_id001	chrXIV	512518	514961	-	2444	309
YNL061W_id001	chrXIV	510500	512545	+	2046	94
YNL062C_id001	chrXIV	508393	510241	-	1849	49
YNL063W_id001	chrXIV	507634	509022	+	1389	23
YNL064C_id002	chrXIV	505603	507348	-	1746	660
YNL065W_id001	chrXIV	503631	505811	+	2181	110
YNL066W_id001	chrXIV	500962	503200	+	2239	134
YNL067W_id001	chrXIV	499624	500666	+	1043	586
YNL068C_id002	chrXIV	495532	498542	-	3011	155
YNL069C_id005	chrXIV	493575	495012	-	1438	992
YNL070W_id007	chrXIV	493313	493911	+	599	20
YNL071W_id004	chrXIV	491389	493126	+	1738	225
YNL072W_id002	chrXIV	490236	491330	+	1095	44
YNL073W_id001	chrXIV	488344	490227	+	1884	45
YNL074C_id006	chrXIV	486456	488170	-	1715	80
YNL075W_id001	chrXIV	485516	486761	+	1246	26
YNL076W_tx0	chrXIV	483531	485435	+	1905	126
YNL077W_tx0	chrXIV	481366	483102	+	1737	23
YNL078W_id001	chrXIV	479500	481253	+	1754	67
YNL079C_id001	chrXIV	478090	479218	-	1129	544
YNL080C_id004	chrXIV	476806	478232	-	1427	205
YNL081C_id002	chrXIV	476016	476874	-	859	113
YNL082W_id001	chrXIV	473336	476103	+	2768	50
YNL083W_id002	chrXIV	471347	473200	+	1854	25
YNL084C_id003	chrXIV	469804	471156	-	1353	143
YNL085W_id002	chrXIV	466850	469918	+	3069	195
YNL086W_id001	chrXIV	466237	467120	+	884	68
YNL087W_id001	chrXIV	461175	466152	+	4978	277
YNL088W_tx0	chrXIV	457679	462115	+	4437	608
YNL090W_id003	chrXIV	456392	457572	+	1181	63
YNL091W_id004	chrXIV	452267	456202	+	3936	684
YNL092W_id002	chrXIV	450787	452170	+	1384	20
YNL093W_tx0	chrXIV	449843	450655	+	813	0
YNL094W_id001	chrXIV	447345	449577	+	2233	123
YNL095C_id002	chrXIV	444618	447033	-	2416	10
YNL096C_id002	chrXIV	443183	444414	-	1232	374
YNL097C_id005	chrXIV	441235	442497	-	1263	95
YNL097W-A_id001	chrXIV	441356	441855	+	500	38
YNL098C_id003	chrXIV	439485	440883	-	1399	324
YNL099C_id006	chrXIV	438219	439307	-	1089	174
YNL100W_id003	chrXIV	437509	438433	+	925	60
YNL101W_id001	chrXIV	434786	437423	+	2638	49
YNL102W_tx0	chrXIV	430062	434618	+	4557	94
YNL103W_id006	chrXIV	427540	429830	+	2291	83
YNL103W-A_id001	chrXIV	426070	427110	+	1041	0
YNL104C_id002	chrXIV	424747	426941	-	2195	382
YNL106C_tx0	chrXIV	420819	424520	-	3702	56
YNL107W_id001	chrXIV	419865	420952	+	1088	36
YNL108C_id005	chrXIV	418853	419895	-	1043	44
YNL109W_id001	chrXIV	418869	419885	+	1017	1
YNL110C_id001	chrXIV	417352	418537	-	1186	217
YNL111C_id002	chrXIV	416634	417548	-	915	23
YNL112W_id001	chrXIV	413598	416793	+	3196	644
YNL113W_id001	chrXIV	409608	413378	+	3771	51
YNL114C_id004	chrXIV	412276	413262	-	987	1
YNL115C_id001	chrXIV	409515	412097	-	2583	79
YNL116W_id001	chrXIV	408280	410072	+	1793	6
YNL117W_tx0	chrXIV	406333	408147	+	1815	2
YNL118C_id005	chrXIV	402485	405617	-	3133	291
YNL119W_id003	chrXIV	400960	402653	+	1694	50
YNL121C_id002	chrXIV	398441	400585	-	2145	153
YNL123W_id001	chrXIV	394662	397793	+	3132	104
YNL124W_id004	chrXIV	392888	394680	+	1793	30
YNL125C_id004	chrXIV	390029	392365	-	2337	72
YNL126W_tx0	chrXIV	387202	389892	+	2691	24
YNL127W_id001	chrXIV	383889	387007	+	3119	52
YNL128W_tx0	chrXIV	382334	383788	+	1455	2
YNL129W_id002	chrXIV	381343	382522	+	1180	84
YNL130C_id001	chrXIV	379463	381212	-	1750	41
YNL131W_id002	chrXIV	378687	379553	+	867	155
YNL132W_id003	chrXIV	375230	378626	+	3397	147
YNL133C_id004	chrXIV	374051	374734	-	684	31
YNL134C_id002	chrXIV	372398	373932	-	1535	285
YNL135C_id001	chrXIV	370835	372230	-	1396	1093
YNL136W_id001	chrXIV	370311	371829	+	1519	151
YNL137C_id001	chrXIV	368320	370161	-	1842	95
YNL138W_id004	chrXIV	366710	368519	+	1810	367
YNL138W-A_id001	chrXIV	365950	366655	+	706	37
YNL139C_tx0	chrXIV	360799	365742	-	4944	16
YNL140C_id002	chrXIV	360418	362620	-	2203	44
YNL141W_id001	chrXIV	359511	360757	+	1247	177
YNL142W_id001	chrXIV	357118	359041	+	1924	21
YNL145W_id003	chrXIV	352361	352702	+	342	2105
YNL146W_id003	chrXIV	351563	352327	+	765	7
YNL147W_id002	chrXIV	350573	351401	+	829	58
YNL148C_id001	chrXIV	349751	351473	-	1723	18
YNL149C_id001	chrXIV	349262	350402	-	1141	406
YNL151C_id002	chrXIV	347544	348588	-	1045	99
YNL152W_id001	chrXIV	345772	347610	+	1839	39
YNL153C_id001	chrXIV	345438	346645	-	1208	306
YNL154C_id001	chrXIV	343372	345498	-	2127	201
YNL155W_id001	chrXIV	342412	343550	+	1139	197
YNL156C_id004	chrXIV	340891	342186	-	1296	89
YNL157W_id002	chrXIV	339619	340938	+	1320	292
YNL158W_tx0	chrXIV	339587	340333	+	747	0
YNL159C_id001	chrXIV	337687	339366	-	1680	73
YNL160W_id001	chrXIV	336490	338149	+	1660	956
YNL161W_id001	chrXIV	332457	335333	+	2877	148
YNL162W_id005	chrXIV	331295	332295	+	1001	1597
YNL162W-A_id001	chrXIV	330312	331022	+	711	15
YNL163C_id001	chrXIV	326611	330179	-	3569	92
YNL164C_id001	chrXIV	324922	326490	-	1569	61
YNL165W_id001	chrXIV	323706	325274	+	1569	37
YNL166C_id003	chrXIV	322122	323639	-	1518	65
YNL167C_id001	chrXIV	319191	321742	-	2552	293
YNL168C_id002	chrXIV	317874	319201	-	1328	72
YNL169C_id003	chrXIV	316056	317980	-	1925	238
YNL172W_tx0	chrXIV	310611	316007	+	5397	34
YNL173C_id002	chrXIV	308734	310105	-	1372	144
YNL175C_id001	chrXIV	307196	308648	-	1453	248
YNL176C_id005	chrXIV	304810	307159	-	2350	76
YNL177C_id001	chrXIV	303364	304668	-	1305	184
YNL178W_id001	chrXIV	302662	304664	+	2003	4049
YNL180C_id001	chrXIV	299563	300914	-	1352	348
YNL181W_id003	chrXIV	298239	299681	+	1443	51
YNL182C_id001	chrXIV	295875	298136	-	2262	82
YNL183C_id001	chrXIV	293015	295706	-	2692	95
YNL185C_id001	chrXIV	291909	292772	-	864	84
YNL186W_id001	chrXIV	289282	292153	+	2872	339
YNL187W_id003	chrXIV	287785	289446	+	1662	91
YNL188W_id001	chrXIV	286171	287626	+	1456	86
YNL189W_id001	chrXIV	284066	286157	+	2092	160
YNL190W_id002	chrXIV	282153	283786	+	1634	838
YNL191W_id002	chrXIV	280339	281626	+	1288	140
YNL192W_tx0	chrXIV	276477	280022	+	3546	206
YNL193W_id001	chrXIV	274315	276162	+	1848	57
YNL194C_tx0	chrXIV	272585	273640	-	1056	57
YNL196C_tx0	chrXIV	270150	271196	-	1047	1
YNL197C_id002	chrXIV	266916	269957	-	3042	100
YNL199C_id002	chrXIV	264749	266658	-	1910	101
YNL200C_id001	chrXIV	263576	264590	-	1015	97
YNL201C_tx0	chrXIV	260502	263228	-	2727	47
YNL202W_id002	chrXIV	259535	260701	+	1167	12
YNL204C_tx0	chrXIV	258250	259302	-	1053	5
YNL206C_id001	chrXIV	256546	258192	-	1647	101
YNL207W_id001	chrXIV	255235	257302	+	2068	36
YNL208W_id002	chrXIV	254273	255128	+	856	1607
YNL209W_id008	chrXIV	251995	254043	+	2049	2855
YNL210W_tx0	chrXIV	250906	251868	+	963	0
YNL211C_id002	chrXIV	249898	251733	-	1836	15
YNL212W_id001	chrXIV	247378	249969	+	2592	63
YNL213C_id001	chrXIV	246275	247192	-	918	35
YNL214W_id001	chrXIV	245384	246475	+	1092	40
YNL215W_id002	chrXIV	244376	245810	+	1435	121
YNL216W_id001	chrXIV	241569	244308	+	2740	56
YNL217W_id003	chrXIV	240195	241450	+	1256	78
YNL218W_id003	chrXIV	238229	240446	+	2218	27
YNL219C_id003	chrXIV	235829	237831	-	2003	51
YNL220W_id002	chrXIV	234307	235925	+	1619	297
YNL221C_id001	chrXIV	230929	233753	-	2825	160
YNL222W_id005	chrXIV	229057	229944	+	888	15
YNL223W_id006	chrXIV	227363	228946	+	1584	60
YNL224C_id001	chrXIV	224621	227335	-	2715	237
YNL225C_id001	chrXIV	222615	224519	-	1905	71
YNL226W_id001	chrXIV	222094	222688	+	595	1
YNL227C_id001	chrXIV	220589	222519	-	1931	218
YNL229C_tx0	chrXIV	219012	220226	-	1215	248
YNL230C_id001	chrXIV	217144	218725	-	1582	34
YNL231C_id002	chrXIV	215910	217239	-	1330	87
YNL232W_id004	chrXIV	214836	215976	+	1141	77
YNL233W_id003	chrXIV	211737	214682	+	2946	137
YNL234W_id001	chrXIV	210200	211644	+	1445	36
YNL236W_id002	chrXIV	206883	209945	+	3063	119
YNL237W_id001	chrXIV	205133	206758	+	1626	8
YNL238W_id001	chrXIV	202114	204993	+	2880	118
YNL239W_id001	chrXIV	200190	202037	+	1848	159
YNL240C_id003	chrXIV	198396	200025	-	1630	187
YNL241C_id002	chrXIV	196181	198131	-	1951	257
YNL242W_tx0	chrXIV	191299	196227	+	4929	59
YNL243W_id001	chrXIV	187984	191035	+	3052	149
YNL244C_id003	chrXIV	187021	187594	-	574	379
YNL245C_id001	chrXIV	185280	186905	-	1626	64
YNL246W_id002	chrXIV	185459	187128	+	1670	135
YNL247W_id002	chrXIV	182842	185349	+	2508	419
YNL248C_id001	chrXIV	181072	182665	-	1594	145
YNL249C_id002	chrXIV	178841	181044	-	2204	11
YNL250W_tx0	chrXIV	175385	179473	+	4089	57
YNL251C_id004	chrXIV	172422	174587	-	2166	190
YNL252C_id006	chrXIV	171276	172306	-	1031	54
YNL253W_id002	chrXIV	169988	171458	+	1471	30
YNL254C_id001	chrXIV	167816	169296	-	1481	0
YNL255C_id001	chrXIV	167091	169242	-	2152	190
YNL256W_id001	chrXIV	164538	167163	+	2626	95
YNL257C_tx0	chrXIV	160506	164345	-	3840	96
YNL258C_id001	chrXIV	158001	160400	-	2400	66
YNL259C_id001	chrXIV	157557	159089	-	1533	52
YNL260C_tx0	chrXIV	156734	157480	-	747	45
YNL261W_id001	chrXIV	155054	157203	+	2150	33
YNL262W_tx0	chrXIV	148187	155005	+	6819	153
YNL263C_id001	chrXIV	146670	147983	-	1314	42
YNL264C_id001	chrXIV	145211	146644	-	1434	74
YNL265C_id003	chrXIV	143997	145305	-	1309	119
YNL267W_id002	chrXIV	140799	144209	+	3411	117
YNL268W_id002	chrXIV	138495	140663	+	2169	309
YNL269W_tx0	chrXIV	137674	138219	+	546	1
YNL270C_tx0	chrXIV	135815	137686	-	1872	4
YNL271C_tx0	chrXIV	129397	135408	-	6012	508
YNL272C_id004	chrXIV	126687	129180	-	2494	93
YNL273W_tx0	chrXIV	122858	126724	+	3867	67
YNL274C_id006	chrXIV	120953	122237	-	1285	107
YNL275W_id001	chrXIV	119014	121087	+	2074	13
YNL276C_id002	chrXIV	117063	118898	-	1836	5
YNL277W_id009	chrXIV	117254	118929	+	1676	62
YNL277W-A_id002	chrXIV	116677	117185	+	509	0
YNL278W_id003	chrXIV	113155	116652	+	3498	35
YNL279W_tx0	chrXIV	110892	113027	+	2136	3
YNL280C_id004	chrXIV	108990	110629	-	1640	169
YNL281W_id001	chrXIV	107695	109088	+	1394	156
YNL282W_id001	chrXIV	107648	108341	+	694	0
YNL283C_id001	chrXIV	105066	108136	-	3071	134
YNL284C_tx0	chrXIV	103009	104127	-	1119	85
YNL286W_id004	chrXIV	95066	96168	+	1103	78
YNL287W_id004	chrXIV	91793	95033	+	3241	376
YNL288W_id001	chrXIV	90158	91597	+	1440	89
YNL289W_id005	chrXIV	87814	88872	+	1059	161
YNL290W_id001	chrXIV	86214	87485	+	1272	236
YNL291C_id001	chrXIV	84011	86049	-	2039	54
YNL292W_id001	chrXIV	82746	84302	+	1557	80
YNL293W_id001	chrXIV	80576	82637	+	2062	34
YNL294C_id001	chrXIV	77941	80449	-	2509	157
YNL295W_id006	chrXIV	76797	78657	+	1861	85
YNL297C_tx0	chrXIV	71548	76608	-	5061	85
YNL298W_id001	chrXIV	68726	71549	+	2824	78
YNL299W_id001	chrXIV	66416	68513	+	2098	96
YNL300W_id001	chrXIV	65031	66291	+	1261	191
YNL301C_id002	chrXIV	63405	64836	-	1432	383
YNL302C_id001	chrXIV	61747	63147	-	1401	627
YNL304W_id001	chrXIV	60262	61749	+	1488	26
YNL305C_id001	chrXIV	58815	60003	-	1189	119
YNL306W_id006	chrXIV	58085	58919	+	835	132
YNL307C_id001	chrXIV	56057	57736	-	1680	73
YNL308C_id001	chrXIV	53962	55932	-	1971	624
YNL309W_id002	chrXIV	52597	54158	+	1562	58
YNL310C_id001	chrXIV	51711	52484	-	774	113
YNL311C_id002	chrXIV	49338	51711	-	2374	60
YNL312W_id001	chrXIV	48248	49410	+	1163	74
YNL313C_id001	chrXIV	45221	48058	-	2838	75
YNL314W_id003	chrXIV	44391	45317	+	927	23
YNL315C_id004	chrXIV	43217	44310	-	1094	15
YNL316C_id001	chrXIV	41983	43131	-	1149	28
YNL317W_id002	chrXIV	40589	42226	+	1638	103
YNL318C_tx0	chrXIV	38582	40354	-	1773	0
YNL320W_id001	chrXIV	37546	38691	+	1146	43
YNL321W_tx0	chrXIV	34671	37547	+	2877	79
YNL322C_id004	chrXIV	32716	34253	-	1538	129
YNL323W_id002	chrXIV	31877	33379	+	1503	100
YNL325C_id002	chrXIV	28681	31405	-	2725	30
YNL326C_id003	chrXIV	27165	28400	-	1236	14
YNL327W_id001	chrXIV	24011	27291	+	3281	123
YNL328C_id001	chrXIV	20797	23282	-	2486	13
YNL329C_tx0	chrXIV	19416	22658	-	3243	34
YNL330C_id001	chrXIV	17668	19341	-	1674	186
YNL331C_id001	chrXIV	15898	17752	-	1855	22
YNL332W_tx0	chrXIV	14807	15979	+	1173	5
YNL333W_tx0	chrXIV	13242	14288	+	1047	3
YNL334C_tx0	chrXIV	12083	12901	-	819	1
YNL336W_tx0	chrXIV	8305	9600	+	1296	72
YNL339C_tx0	chrXIV	246	6123	-	5878	32
YNR001C_id002	chrXIV	629416	631268	-	1853	233
YNR001W-A_id001	chrXIV	631206	631806	+	601	0
YNR002C_id027	chrXIV	632860	634004	-	1145	15
YNR003C_id001	chrXIV	633872	635349	-	1478	95
YNR004W_id001	chrXIV	635466	636797	+	1332	29
YNR006W_id001	chrXIV	636924	639001	+	2078	89
YNR007C_id003	chrXIV	638879	640200	-	1322	29
YNR008W_id001	chrXIV	640341	642675	+	2335	19
YNR009W_id001	chrXIV	642146	643520	+	1375	45
