# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "B6_sample_longest_full_ORF_with_constructs.gff" "-o" "B6_counts.txt" "B6_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	B6_aln.bam
YNL023C_id003	chrXIV	588057	591204	-	3148	90
YNL024C_id001	chrXIV	586925	587900	-	976	25
YNL024C-A_id002	chrXIV	586148	586902	-	755	175
YNL025C_id001	chrXIV	582887	585318	-	2432	63
YNL026W_id010	chrXIV	581864	583486	+	1623	245
YNL027W_id001	chrXIV	579475	581721	+	2247	38
YNL029C_id002	chrXIV	577136	578850	-	1715	64
YNL030W_id002	chrXIV	575843	577196	+	1354	6021
YNL031C_id002	chrXIV	575206	576066	-	861	6696
YNL032W_id001	chrXIV	574366	576675	+	2310	110
YNL035C_id001	chrXIV	568308	569772	-	1465	31
YNL036W_id003	chrXIV	559666	560637	+	972	83
YNL037C_id001	chrXIV	557670	559115	-	1446	303
YNL038W_id005	chrXIV	556994	557908	+	915	62
YNL039W_id004	chrXIV	555048	557017	+	1970	203
YNL040W_id001	chrXIV	553356	555139	+	1784	298
YNL041C_tx0	chrXIV	549343	552012	-	2670	203
YNL042W_id001	chrXIV	547335	549401	+	2067	51
YNL043C_id004	chrXIV	544977	546045	-	1069	8
YNL044W_id002	chrXIV	545197	546110	+	914	663
YNL045W_id001	chrXIV	542921	545168	+	2248	266
YNL046W_id001	chrXIV	542062	542987	+	926	195
YNL047C_id003	chrXIV	539821	541919	-	2099	54
YNL048W_id002	chrXIV	538142	539936	+	1795	172
YNL049C_id005	chrXIV	535092	537916	-	2825	177
YNL050C_id001	chrXIV	533928	535006	-	1079	114
YNL051W_id002	chrXIV	532659	534039	+	1381	49
YNL052W_id005	chrXIV	531691	532543	+	853	358
YNL053W_id002	chrXIV	529783	531538	+	1756	66
YNL054W_tx0	chrXIV	526061	529708	+	3648	31
YNL055C_id005	chrXIV	517861	519049	-	1189	11751
YNL056W_id002	chrXIV	517033	518016	+	984	93
YNL058C_id002	chrXIV	515184	516742	-	1559	234
YNL059C_id001	chrXIV	512518	514961	-	2444	282
YNL061W_id001	chrXIV	510500	512545	+	2046	298
YNL062C_id001	chrXIV	508393	510241	-	1849	171
YNL063W_id001	chrXIV	507634	509022	+	1389	45
YNL064C_id002	chrXIV	505603	507348	-	1746	1830
YNL065W_id001	chrXIV	503631	505811	+	2181	195
YNL066W_id001	chrXIV	500962	503200	+	2239	490
YNL067W_id001	chrXIV	499624	500666	+	1043	2037
YNL068C_id002	chrXIV	495532	498542	-	3011	126
YNL069C_id005	chrXIV	493575	495012	-	1438	6448
YNL070W_id007	chrXIV	493313	493911	+	599	280
YNL071W_id004	chrXIV	491389	493126	+	1738	1365
YNL072W_id002	chrXIV	490236	491330	+	1095	54
YNL073W_id001	chrXIV	488344	490227	+	1884	57
YNL074C_id006	chrXIV	486456	488170	-	1715	92
YNL075W_id001	chrXIV	485516	486761	+	1246	521
YNL076W_tx0	chrXIV	483531	485435	+	1905	84
YNL077W_tx0	chrXIV	481366	483102	+	1737	56
YNL078W_id001	chrXIV	479500	481253	+	1754	90
YNL079C_id001	chrXIV	478090	479218	-	1129	1902
YNL080C_id004	chrXIV	476806	478232	-	1427	47
YNL081C_id002	chrXIV	476016	476874	-	859	130
YNL082W_id001	chrXIV	473336	476103	+	2768	44
YNL083W_id002	chrXIV	471347	473200	+	1854	100
YNL084C_id003	chrXIV	469804	471156	-	1353	410
YNL085W_id002	chrXIV	466850	469918	+	3069	395
YNL086W_id001	chrXIV	466237	467120	+	884	38
YNL087W_id001	chrXIV	461175	466152	+	4978	564
YNL088W_tx0	chrXIV	457679	462115	+	4437	572
YNL090W_id003	chrXIV	456392	457572	+	1181	197
YNL091W_id004	chrXIV	452267	456202	+	3936	387
YNL092W_id002	chrXIV	450787	452170	+	1384	7
YNL093W_tx0	chrXIV	449843	450655	+	813	1
YNL094W_id001	chrXIV	447345	449577	+	2233	75
YNL095C_id002	chrXIV	444618	447033	-	2416	37
YNL096C_id002	chrXIV	443183	444414	-	1232	1351
YNL097C_id005	chrXIV	441235	442497	-	1263	75
YNL097W-A_id001	chrXIV	441356	441855	+	500	45
YNL098C_id003	chrXIV	439485	440883	-	1399	744
YNL099C_id006	chrXIV	438219	439307	-	1089	206
YNL100W_id003	chrXIV	437509	438433	+	925	157
YNL101W_id001	chrXIV	434786	437423	+	2638	141
YNL102W_tx0	chrXIV	430062	434618	+	4557	336
YNL103W_id006	chrXIV	427540	429830	+	2291	81
YNL103W-A_id001	chrXIV	426070	427110	+	1041	0
YNL104C_id002	chrXIV	424747	426941	-	2195	1355
YNL106C_tx0	chrXIV	420819	424520	-	3702	47
YNL107W_id001	chrXIV	419865	420952	+	1088	81
YNL108C_id005	chrXIV	418853	419895	-	1043	232
YNL109W_id001	chrXIV	418869	419885	+	1017	14
YNL110C_id001	chrXIV	417352	418537	-	1186	482
YNL111C_id002	chrXIV	416634	417548	-	915	179
YNL112W_id001	chrXIV	413598	416793	+	3196	2966
YNL113W_id001	chrXIV	409608	413378	+	3771	694
YNL114C_id004	chrXIV	412276	413262	-	987	1
YNL115C_id001	chrXIV	409515	412097	-	2583	110
YNL116W_id001	chrXIV	408280	410072	+	1793	2
YNL117W_tx0	chrXIV	406333	408147	+	1815	3
YNL118C_id005	chrXIV	402485	405617	-	3133	198
YNL119W_id003	chrXIV	400960	402653	+	1694	173
YNL121C_id002	chrXIV	398441	400585	-	2145	521
YNL123W_id001	chrXIV	394662	397793	+	3132	231
YNL124W_id004	chrXIV	392888	394680	+	1793	62
YNL125C_id004	chrXIV	390029	392365	-	2337	127
YNL126W_tx0	chrXIV	387202	389892	+	2691	104
YNL127W_id001	chrXIV	383889	387007	+	3119	44
YNL128W_tx0	chrXIV	382334	383788	+	1455	13
YNL129W_id002	chrXIV	381343	382522	+	1180	107
YNL130C_id001	chrXIV	379463	381212	-	1750	515
YNL131W_id002	chrXIV	378687	379553	+	867	571
YNL132W_id003	chrXIV	375230	378626	+	3397	457
YNL133C_id004	chrXIV	374051	374734	-	684	187
YNL134C_id002	chrXIV	372398	373932	-	1535	1373
YNL135C_id001	chrXIV	370835	372230	-	1396	2991
YNL136W_id001	chrXIV	370311	371829	+	1519	174
YNL137C_id001	chrXIV	368320	370161	-	1842	139
YNL138W_id004	chrXIV	366710	368519	+	1810	541
YNL138W-A_id001	chrXIV	365950	366655	+	706	63
YNL139C_tx0	chrXIV	360799	365742	-	4944	16
YNL140C_id002	chrXIV	360418	362620	-	2203	33
YNL141W_id001	chrXIV	359511	360757	+	1247	782
YNL142W_id001	chrXIV	357118	359041	+	1924	80
YNL145W_id003	chrXIV	352361	352702	+	342	5155
YNL146W_id003	chrXIV	351563	352327	+	765	9
YNL147W_id002	chrXIV	350573	351401	+	829	347
YNL148C_id001	chrXIV	349751	351473	-	1723	26
YNL149C_id001	chrXIV	349262	350402	-	1141	1860
YNL151C_id002	chrXIV	347544	348588	-	1045	388
YNL152W_id001	chrXIV	345772	347610	+	1839	40
YNL153C_id001	chrXIV	345438	346645	-	1208	238
YNL154C_id001	chrXIV	343372	345498	-	2127	398
YNL155W_id001	chrXIV	342412	343550	+	1139	273
YNL156C_id004	chrXIV	340891	342186	-	1296	415
YNL157W_id002	chrXIV	339619	340938	+	1320	350
YNL158W_tx0	chrXIV	339587	340333	+	747	0
YNL159C_id001	chrXIV	337687	339366	-	1680	68
YNL160W_id001	chrXIV	336490	338149	+	1660	1093
YNL161W_id001	chrXIV	332457	335333	+	2877	216
YNL162W_id005	chrXIV	331295	332295	+	1001	14972
YNL162W-A_id001	chrXIV	330312	331022	+	711	32
YNL163C_id001	chrXIV	326611	330179	-	3569	131
YNL164C_id001	chrXIV	324922	326490	-	1569	45
YNL165W_id001	chrXIV	323706	325274	+	1569	58
YNL166C_id003	chrXIV	322122	323639	-	1518	162
YNL167C_id001	chrXIV	319191	321742	-	2552	138
YNL168C_id002	chrXIV	317874	319201	-	1328	80
YNL169C_id003	chrXIV	316056	317980	-	1925	734
YNL172W_tx0	chrXIV	310611	316007	+	5397	49
YNL173C_id002	chrXIV	308734	310105	-	1372	150
YNL175C_id001	chrXIV	307196	308648	-	1453	751
YNL176C_id005	chrXIV	304810	307159	-	2350	122
YNL177C_id001	chrXIV	303364	304668	-	1305	258
YNL178W_id001	chrXIV	302662	304664	+	2003	8076
YNL180C_id001	chrXIV	299563	300914	-	1352	143
YNL181W_id003	chrXIV	298239	299681	+	1443	174
YNL182C_id001	chrXIV	295875	298136	-	2262	119
YNL183C_id001	chrXIV	293015	295706	-	2692	142
YNL185C_id001	chrXIV	291909	292772	-	864	188
YNL186W_id001	chrXIV	289282	292153	+	2872	332
YNL187W_id003	chrXIV	287785	289446	+	1662	16
YNL188W_id001	chrXIV	286171	287626	+	1456	75
YNL189W_id001	chrXIV	284066	286157	+	2092	478
YNL190W_id002	chrXIV	282153	283786	+	1634	3718
YNL191W_id002	chrXIV	280339	281626	+	1288	30
YNL192W_tx0	chrXIV	276477	280022	+	3546	566
YNL193W_id001	chrXIV	274315	276162	+	1848	60
YNL194C_tx0	chrXIV	272585	273640	-	1056	1
YNL196C_tx0	chrXIV	270150	271196	-	1047	2
YNL197C_id002	chrXIV	266916	269957	-	3042	196
YNL199C_id002	chrXIV	264749	266658	-	1910	370
YNL200C_id001	chrXIV	263576	264590	-	1015	86
YNL201C_tx0	chrXIV	260502	263228	-	2727	120
YNL202W_id002	chrXIV	259535	260701	+	1167	31
YNL204C_tx0	chrXIV	258250	259302	-	1053	27
YNL206C_id001	chrXIV	256546	258192	-	1647	214
YNL207W_id001	chrXIV	255235	257302	+	2068	234
YNL208W_id002	chrXIV	254273	255128	+	856	4379
YNL209W_id008	chrXIV	251995	254043	+	2049	13439
YNL210W_tx0	chrXIV	250906	251868	+	963	0
YNL211C_id002	chrXIV	249898	251733	-	1836	34
YNL212W_id001	chrXIV	247378	249969	+	2592	247
YNL213C_id001	chrXIV	246275	247192	-	918	70
YNL214W_id001	chrXIV	245384	246475	+	1092	36
YNL215W_id002	chrXIV	244376	245810	+	1435	62
YNL216W_id001	chrXIV	241569	244308	+	2740	207
YNL217W_id003	chrXIV	240195	241450	+	1256	112
YNL218W_id003	chrXIV	238229	240446	+	2218	30
YNL219C_id003	chrXIV	235829	237831	-	2003	168
YNL220W_id002	chrXIV	234307	235925	+	1619	794
YNL221C_id001	chrXIV	230929	233753	-	2825	187
YNL222W_id005	chrXIV	229057	229944	+	888	91
YNL223W_id006	chrXIV	227363	228946	+	1584	34
YNL224C_id001	chrXIV	224621	227335	-	2715	120
YNL225C_id001	chrXIV	222615	224519	-	1905	88
YNL226W_id001	chrXIV	222094	222688	+	595	0
YNL227C_id001	chrXIV	220589	222519	-	1931	258
YNL229C_tx0	chrXIV	219012	220226	-	1215	277
YNL230C_id001	chrXIV	217144	218725	-	1582	23
YNL231C_id002	chrXIV	215910	217239	-	1330	423
YNL232W_id004	chrXIV	214836	215976	+	1141	470
YNL233W_id003	chrXIV	211737	214682	+	2946	79
YNL234W_id001	chrXIV	210200	211644	+	1445	52
YNL236W_id002	chrXIV	206883	209945	+	3063	201
YNL237W_id001	chrXIV	205133	206758	+	1626	6
YNL238W_id001	chrXIV	202114	204993	+	2880	208
YNL239W_id001	chrXIV	200190	202037	+	1848	516
YNL240C_id003	chrXIV	198396	200025	-	1630	130
YNL241C_id002	chrXIV	196181	198131	-	1951	743
YNL242W_tx0	chrXIV	191299	196227	+	4929	69
YNL243W_id001	chrXIV	187984	191035	+	3052	443
YNL244C_id003	chrXIV	187021	187594	-	574	2708
YNL245C_id001	chrXIV	185280	186905	-	1626	93
YNL246W_id002	chrXIV	185459	187128	+	1670	523
YNL247W_id002	chrXIV	182842	185349	+	2508	763
YNL248C_id001	chrXIV	181072	182665	-	1594	389
YNL249C_id002	chrXIV	178841	181044	-	2204	44
YNL250W_tx0	chrXIV	175385	179473	+	4089	105
YNL251C_id004	chrXIV	172422	174587	-	2166	100
YNL252C_id006	chrXIV	171276	172306	-	1031	130
YNL253W_id002	chrXIV	169988	171458	+	1471	125
YNL254C_id001	chrXIV	167816	169296	-	1481	0
YNL255C_id001	chrXIV	167091	169242	-	2152	716
YNL256W_id001	chrXIV	164538	167163	+	2626	482
YNL257C_tx0	chrXIV	160506	164345	-	3840	226
YNL258C_id001	chrXIV	158001	160400	-	2400	19
YNL259C_id001	chrXIV	157557	159089	-	1533	217
YNL260C_tx0	chrXIV	156734	157480	-	747	17
YNL261W_id001	chrXIV	155054	157203	+	2150	88
YNL262W_tx0	chrXIV	148187	155005	+	6819	485
YNL263C_id001	chrXIV	146670	147983	-	1314	636
YNL264C_id001	chrXIV	145211	146644	-	1434	117
YNL265C_id003	chrXIV	143997	145305	-	1309	106
YNL267W_id002	chrXIV	140799	144209	+	3411	110
YNL268W_id002	chrXIV	138495	140663	+	2169	626
YNL269W_tx0	chrXIV	137674	138219	+	546	0
YNL270C_tx0	chrXIV	135815	137686	-	1872	10
YNL271C_tx0	chrXIV	129397	135408	-	6012	431
YNL272C_id004	chrXIV	126687	129180	-	2494	142
YNL273W_tx0	chrXIV	122858	126724	+	3867	148
YNL274C_id006	chrXIV	120953	122237	-	1285	205
YNL275W_id001	chrXIV	119014	121087	+	2074	55
YNL276C_id002	chrXIV	117063	118898	-	1836	41
YNL277W_id009	chrXIV	117254	118929	+	1676	48
YNL277W-A_id002	chrXIV	116677	117185	+	509	1
YNL278W_id003	chrXIV	113155	116652	+	3498	67
YNL279W_tx0	chrXIV	110892	113027	+	2136	0
YNL280C_id004	chrXIV	108990	110629	-	1640	214
YNL281W_id001	chrXIV	107695	109088	+	1394	383
YNL282W_id001	chrXIV	107648	108341	+	694	1
YNL283C_id001	chrXIV	105066	108136	-	3071	282
YNL284C_tx0	chrXIV	103009	104127	-	1119	184
YNL286W_id004	chrXIV	95066	96168	+	1103	86
YNL287W_id004	chrXIV	91793	95033	+	3241	462
YNL288W_id001	chrXIV	90158	91597	+	1440	181
YNL289W_id005	chrXIV	87814	88872	+	1059	197
YNL290W_id001	chrXIV	86214	87485	+	1272	162
YNL291C_id001	chrXIV	84011	86049	-	2039	83
YNL292W_id001	chrXIV	82746	84302	+	1557	179
YNL293W_id001	chrXIV	80576	82637	+	2062	55
YNL294C_id001	chrXIV	77941	80449	-	2509	111
YNL295W_id006	chrXIV	76797	78657	+	1861	89
YNL297C_tx0	chrXIV	71548	76608	-	5061	195
YNL298W_id001	chrXIV	68726	71549	+	2824	103
YNL299W_id001	chrXIV	66416	68513	+	2098	92
YNL300W_id001	chrXIV	65031	66291	+	1261	563
YNL301C_id002	chrXIV	63405	64836	-	1432	882
YNL302C_id001	chrXIV	61747	63147	-	1401	4931
YNL304W_id001	chrXIV	60262	61749	+	1488	49
YNL305C_id001	chrXIV	58815	60003	-	1189	153
YNL306W_id006	chrXIV	58085	58919	+	835	427
YNL307C_id001	chrXIV	56057	57736	-	1680	200
YNL308C_id001	chrXIV	53962	55932	-	1971	1010
YNL309W_id002	chrXIV	52597	54158	+	1562	47
YNL310C_id001	chrXIV	51711	52484	-	774	58
YNL311C_id002	chrXIV	49338	51711	-	2374	51
YNL312W_id001	chrXIV	48248	49410	+	1163	296
YNL313C_id001	chrXIV	45221	48058	-	2838	382
YNL314W_id003	chrXIV	44391	45317	+	927	41
YNL315C_id004	chrXIV	43217	44310	-	1094	40
YNL316C_id001	chrXIV	41983	43131	-	1149	60
YNL317W_id002	chrXIV	40589	42226	+	1638	59
YNL318C_tx0	chrXIV	38582	40354	-	1773	0
YNL320W_id001	chrXIV	37546	38691	+	1146	133
YNL321W_tx0	chrXIV	34671	37547	+	2877	113
YNL322C_id004	chrXIV	32716	34253	-	1538	984
YNL323W_id002	chrXIV	31877	33379	+	1503	76
YNL325C_id002	chrXIV	28681	31405	-	2725	72
YNL326C_id003	chrXIV	27165	28400	-	1236	42
YNL327W_id001	chrXIV	24011	27291	+	3281	992
YNL328C_id001	chrXIV	20797	23282	-	2486	12
YNL329C_tx0	chrXIV	19416	22658	-	3243	160
YNL330C_id001	chrXIV	17668	19341	-	1674	312
YNL331C_id001	chrXIV	15898	17752	-	1855	30
YNL332W_tx0	chrXIV	14807	15979	+	1173	8
YNL333W_tx0	chrXIV	13242	14288	+	1047	15
YNL334C_tx0	chrXIV	12083	12901	-	819	1
YNL336W_tx0	chrXIV	8305	9600	+	1296	130
YNL339C_tx0	chrXIV	246	6123	-	5878	4
YNR001C_id002	chrXIV	629416	631268	-	1853	515
YNR001W-A_id001	chrXIV	631206	631806	+	601	7
YNR002C_id027	chrXIV	632860	634004	-	1145	7
YNR003C_id001	chrXIV	633872	635349	-	1478	207
YNR004W_id001	chrXIV	635466	636797	+	1332	28
YNR006W_id001	chrXIV	636924	639001	+	2078	93
YNR007C_id003	chrXIV	638879	640200	-	1322	43
YNR008W_id001	chrXIV	640341	642675	+	2335	18
YNR009W_id001	chrXIV	642146	643520	+	1375	83
YNR010W_id004	chrXIV	643658	644310	+	653	13
YNR011C_id001	chrXIV	644131	646968	-	2838	117
YNR012W_id002	chrXIV	647304	649016	+	1713	256
YNR013C_id001	chrXIV	648930	651809	-	2880	361
YNR014W_id003	chrXIV	652383	653272	+	890	141
YNR015W_id001	chrXIV	653353	654653	+	1301	70
YNR016C_tx0	chrXIV	654548	661399	-	6852	1801
YNR017W_id001	chrXIV	662313	663828	+	1516	825
YNR018W_id001	chrXIV	663877	665070	+	1194	804
YNR019W_tx0	chrXIV	665314	667392	+	2079	23
YNR020C_tx0	chrXIV	667285	668247	-	963	110
YNR021W_id001	chrXIV	668350	670076	+	1727	688
YNR022C_id003	chrXIV	669669	670373	-	705	229
YNR023W_id002	chrXIV	670393	672241	+	1849	122
YNR024W_id001	chrXIV	672364	673164	+	801	149
YNR026C_id002	chrXIV	672931	674733	-	1803	211
YNR027W_id002	chrXIV	674729	676137	+	1409	160
YNR028W_id002	chrXIV	676106	677255	+	1150	183
YNR029C_id004	chrXIV	677015	678520	-	1506	186
YNR030W_id002	chrXIV	678732	680691	+	1960	350
YNR031C_tx0	chrXIV	680569	685458	-	4890	162
YNR032C-A_id001	chrXIV	686550	687496	-	947	124
YNR032W_id002	chrXIV	685866	687253	+	1388	64
YNR033W_id002	chrXIV	687367	690067	+	2701	139
YNR034W_id002	chrXIV	690194	691554	+	1361	25
YNR034W-A_id016	chrXIV	692376	692967	+	592	140
YNR035C_id002	chrXIV	692857	694088	-	1232	291
YNR036C_id001	chrXIV	694041	694832	-	792	60
YNR037C_id001	chrXIV	694861	695384	-	524	165
YNR038W_id001	chrXIV	695550	697632	+	2083	72
YNR039C_tx0	chrXIV	697489	699456	-	1968	76
YNR040W_id005	chrXIV	699690	700618	+	929	33
YNR041C_id003	chrXIV	700483	701749	-	1267	175
YNR043W_id003	chrXIV	701859	703609	+	1751	550
YNR044W_id002	chrXIV	703582	705951	+	2370	147
YNR045W_id003	chrXIV	706085	707715	+	1631	5
YNR046W_id001	chrXIV	706897	708337	+	1441	281
YNR047W_id001	chrXIV	708458	711463	+	3006	156
YNR048W_id002	chrXIV	711575	713048	+	1474	56
YNR049C_id001	chrXIV	712924	714641	-	1718	35
YNR050C_id001	chrXIV	713936	715935	-	2000	12
YNR051C_id002	chrXIV	716325	719068	-	2744	936
YNR052C_id002	chrXIV	719267	720779	-	1513	220
YNR053C_id002	chrXIV	720890	723166	-	2277	420
YNR054C_id001	chrXIV	723092	724333	-	1242	231
YNR055C_id003	chrXIV	728210	730644	-	2435	191
YNR056C_tx0	chrXIV	731493	733328	-	1836	2
YNR057C_id003	chrXIV	733267	734186	-	920	23
YNR058W_tx0	chrXIV	734266	735858	+	1593	15
YNR059W_id005	chrXIV	736696	738641	+	1946	41
YNR060W_tx0	chrXIV	739926	742235	+	2310	6
YNR061C_id002	chrXIV	742488	743632	-	1145	229
YNR064C_id008	chrXIV	748907	750019	-	1113	2
YNR067C_id002	chrXIV	755648	759145	-	3498	382
YNR068C_id002	chrXIV	759807	761046	-	1240	16
YNR069C_tx0	chrXIV	760998	762617	-	1620	4
YNR070W_tx0	chrXIV	765350	769501	+	4152	8
YNR072W_tx0	chrXIV	772632	774476	+	1845	2
YNR074C_id001	chrXIV	777519	778889	-	1371	14
YNR075W_tx0	chrXIV	779891	781165	+	1275	7
YNR076W_id002	chrXIV	780577	782416	+	1840	22
YOL001W_id002	chrXV	324853	326268	+	1416	25
YOL002C_id001	chrXV	323346	324650	-	1305	388
YOL003C_id002	chrXV	321678	323015	-	1338	129
YOL004W_tx0	chrXV	316913	321673	+	4761	349
YOL005C_id002	chrXV	315703	316461	-	759	323
YOL006C_id002	chrXV	312919	315550	-	2632	306
YOL007C_id006	chrXV	310856	312455	-	1600	144
YOL008W_id003	chrXV	310273	311138	+	866	52
YOL009C_id004	chrXV	309014	310206	-	1193	58
YOL010W_id002	chrXV	307883	309251	+	1369	99
YOL011W_id001	chrXV	304593	307689	+	3097	352
YOL012C_id001	chrXV	303419	304806	-	1388	696
YOL013C_id003	chrXV	301265	303186	-	1922	79
YOL014W_id003	chrXV	299472	300652	+	1181	54
YOL015W_tx0	chrXV	297053	298963	+	1911	7
YOL016C_id001	chrXV	294513	296221	-	1709	250
YOL017W_id002	chrXV	292442	294787	+	2346	58
YOL018C_id003	chrXV	290618	292144	-	1527	117
YOL019W_id003	chrXV	288743	290774	+	2032	125
YOL020W_id002	chrXV	286025	288085	+	2061	161
YOL021C_id001	chrXV	282302	285473	-	3172	258
YOL022C_id002	chrXV	280102	281528	-	1427	470
YOL023W_id001	chrXV	277874	280266	+	2393	26
YOL024W_id001	chrXV	277068	277647	+	580	2
YOL025W_id001	chrXV	274884	277072	+	2189	23
YOL026C_id001	chrXV	273711	274377	-	667	122
YOL027C_id002	chrXV	271773	273747	-	1975	361
YOL028C_tx0	chrXV	270508	271395	-	888	2
YOL029C_id001	chrXV	269706	271022	-	1317	72
YOL030W_id001	chrXV	267913	269797	+	1885	413
YOL031C_id002	chrXV	266122	267581	-	1460	77
YOL032W_id002	chrXV	265307	266254	+	948	94
YOL033W_id001	chrXV	263421	265239	+	1819	47
YOL034W_id001	chrXV	259896	263283	+	3388	143
YOL038C-A_id003	chrXV	254713	255108	-	396	4
YOL038W_id003	chrXV	255303	256673	+	1371	538
YOL039W_id001	chrXV	253063	254811	+	1749	11847
YOL040C_id002	chrXV	252811	253629	-	819	8913
YOL041C_id002	chrXV	251061	252705	-	1645	581
YOL042W_id002	chrXV	249598	251136	+	1539	53
YOL043C_id003	chrXV	248291	249638	-	1348	46
YOL044W_id001	chrXV	247078	248478	+	1401	43
YOL045W_tx0	chrXV	243472	246927	+	3456	106
YOL047C_tx0	chrXV	241489	242772	-	1284	0
YOL048C_id007	chrXV	240073	241389	-	1317	122
YOL049W_id001	chrXV	238540	240225	+	1686	1136
YOL050C_id001	chrXV	237744	238338	-	595	0
YOL051W_tx0	chrXV	234915	238310	+	3396	31
YOL052C_id001	chrXV	232316	233791	-	1476	130
YOL052C-A_id011	chrXV	231294	231800	-	507	325
YOL053W_id001	chrXV	230069	231391	+	1323	45
YOL054W_id003	chrXV	228512	230004	+	1493	102
YOL055C_id001	chrXV	224361	226348	-	1988	35
YOL056W_id001	chrXV	223143	224349	+	1207	76
YOL057W_id001	chrXV	220703	223098	+	2396	246
YOL058W_id001	chrXV	219139	220684	+	1546	474
YOL059W_id002	chrXV	217082	218729	+	1648	124
YOL060C_id004	chrXV	213730	216194	-	2465	22
YOL061W_id002	chrXV	212208	213946	+	1739	334
YOL062C_id007	chrXV	210435	212015	-	1581	236
YOL063C_id001	chrXV	207334	210336	-	3003	67
YOL064C_id001	chrXV	205996	207268	-	1273	282
YOL065C_id001	chrXV	204421	205938	-	1518	12
YOL066C_id001	chrXV	202632	204807	-	2176	59
YOL067C_id001	chrXV	200933	202570	-	1638	0
YOL068C_id001	chrXV	200363	202509	-	2147	125
YOL069W_id001	chrXV	198925	200463	+	1539	61
YOL070C_id003	chrXV	197008	198741	-	1734	73
YOL071W_id001	chrXV	196380	197157	+	778	57
YOL072W_tx0	chrXV	194945	196462	+	1518	36
YOL073C_id002	chrXV	193742	194836	-	1095	101
YOL075C_tx0	chrXV	189533	193567	-	4035	53
YOL076W_id001	chrXV	186993	190223	+	3231	81
YOL077C_id001	chrXV	185578	186761	-	1184	790
YOL077W-A_id004	chrXV	185388	185887	+	500	1128
YOL078W_tx0	chrXV	181657	185337	+	3681	71
YOL080C_id001	chrXV	180285	181471	-	1187	116
YOL081W_tx0	chrXV	171045	180434	+	9390	319
YOL082W_id004	chrXV	168421	170080	+	1660	27
YOL083C-A_id001	chrXV	166266	167006	-	741	2
YOL083W_id006	chrXV	165575	167037	+	1463	37
YOL084W_tx0	chrXV	162331	165456	+	3126	7
YOL085W-A_id001	chrXV	160785	162238	+	1454	26
YOL086C_id003	chrXV	159459	161018	-	1560	18029
YOL086W-A_id003	chrXV	159116	159596	+	481	60
YOL087C_id001	chrXV	155152	158918	-	3767	145
YOL088C_id004	chrXV	153714	154817	-	1104	116
YOL089C_id001	chrXV	150226	153552	-	3327	64
YOL090W_id003	chrXV	147344	150358	+	3015	163
YOL091W_tx0	chrXV	145309	147288	+	1980	7
YOL092W_id004	chrXV	144184	145319	+	1136	453
YOL093W_id002	chrXV	142355	143759	+	1405	141
YOL094C_id004	chrXV	141357	142591	-	1235	136
YOL095C_id001	chrXV	139143	141380	-	2238	51
YOL096C_id002	chrXV	137953	139104	-	1152	61
YOL097C_id002	chrXV	136311	137860	-	1550	600
YOL097W-A_id001	chrXV	135837	136500	+	664	10
YOL098C_id001	chrXV	132462	135931	-	3470	589
YOL100W_tx0	chrXV	129212	132607	+	3396	72
YOL101C_id002	chrXV	126874	127983	-	1110	51
YOL102C_id007	chrXV	125879	126708	-	830	76
YOL103W_id003	chrXV	123794	126022	+	2229	483
YOL104C_tx0	chrXV	116271	117479	-	1209	13
YOL105C_id001	chrXV	114011	116126	-	2116	104
YOL107W_id001	chrXV	112045	113554	+	1510	56
YOL108C_id002	chrXV	111199	111940	-	742	168
YOL109W_id001	chrXV	110176	110792	+	617	912
YOL110W_id005	chrXV	109128	110211	+	1084	181
YOL111C_id005	chrXV	108176	109085	-	910	408
YOL112W_id008	chrXV	106521	108267	+	1747	187
YOL113W_id001	chrXV	104040	106389	+	2350	98
YOL114C_id002	chrXV	103278	104276	-	999	21
YOL115W_id001	chrXV	101405	103355	+	1951	391
YOL116W_id005	chrXV	99678	101254	+	1577	61
YOL117W_tx0	chrXV	97526	99613	+	2088	18
YOL119C_id004	chrXV	94710	96503	-	1794	114
YOL120C_id001	chrXV	93042	94422	-	1381	24467
YOL121C_id002	chrXV	91836	92934	-	1099	1825
YOL122C_id001	chrXV	89489	91557	-	2069	216
YOL123W_id003	chrXV	87464	89589	+	2126	736
YOL124C_id008	chrXV	85303	86804	-	1502	240
YOL125W_id001	chrXV	83520	85296	+	1777	242
YOL126C_id004	chrXV	81548	83097	-	1550	159
YOL127W_id002	chrXV	80311	81405	+	1095	7770
YOL128C_id001	chrXV	78199	79843	-	1645	92
YOL129W_id001	chrXV	77505	78298	+	794	1415
YOL130W_id006	chrXV	74153	77351	+	3199	200
YOL132W_tx0	chrXV	71275	72840	+	1566	14
YOL133W_id005	chrXV	70241	71059	+	819	120
YOL135C_id002	chrXV	69218	70104	-	887	55
YOL136C_id002	chrXV	67209	69024	-	1816	117
YOL137W_id001	chrXV	65557	67416	+	1860	140
YOL138C_tx0	chrXV	61200	65375	-	4176	92
YOL139C_id001	chrXV	60238	61147	-	910	201
YOL140W_id002	chrXV	57648	60124	+	2477	67
YOL141W_tx0	chrXV	56427	58664	+	2238	1
