# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C11_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C11_counts.txt" "WD_C11_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C11_aln.bam
YMR178W_id004	chrXIII	618432	619563	+	1132	270
YMR179W_tx0	chrXIII	619833	622259	+	2427	15
YMR180C_id001	chrXIII	622107	623238	-	1132	39
YMR181C_id001	chrXIII	623328	625077	-	1750	328
YMR182C_id002	chrXIII	624090	625304	-	1215	9
YMR182W-A_id001	chrXIII	624508	626600	+	2093	294
YMR183C_id001	chrXIII	626562	627883	-	1322	351
YMR184W_id001	chrXIII	628182	631144	+	2963	19
YMR185W_tx0	chrXIII	629000	632095	+	3096	288
YMR186W_id001	chrXIII	632216	634553	+	2338	10965
YMR187C_id001	chrXIII	634467	636300	-	1834	39
YMR188C_id003	chrXIII	636162	637116	-	955	16
YMR189W_id002	chrXIII	637338	640704	+	3367	357
YMR190C_id001	chrXIII	640783	645429	-	4647	175
YMR191W_tx0	chrXIII	645631	646902	+	1272	82
YMR192W_id001	chrXIII	647025	649445	+	2421	180
YMR193W_id001	chrXIII	650028	651313	+	1286	6
YMR194C-A_id001	chrXIII	652803	653365	-	563	0
YMR194C-B_id003	chrXIII	652325	653085	-	761	52
YMR194W_id001	chrXIII	650622	652010	+	1389	3636
YMR195W_id002	chrXIII	653942	654961	+	1020	306
YMR196W_id007	chrXIII	655059	658466	+	3408	208
YMR197C_id004	chrXIII	658324	659255	-	932	115
YMR198W_id004	chrXIII	659459	661655	+	2197	55
YMR199W_id002	chrXIII	662431	664419	+	1989	273
YMR200W_id002	chrXIII	664611	665979	+	1369	562
YMR201C_id006	chrXIII	665573	667109	-	1537	126
YMR202W_id001	chrXIII	667466	668289	+	824	992
YMR203W_id001	chrXIII	668427	670012	+	1586	1764
YMR204C_id001	chrXIII	669704	671370	-	1667	24
YMR205C_id001	chrXIII	671558	674924	-	3367	1947
YMR207C_tx0	chrXIII	677068	683589	-	6522	303
YMR208W_id005	chrXIII	684387	685907	+	1521	371
YMR209C_id001	chrXIII	685721	687317	-	1597	222
YMR210W_id002	chrXIII	687457	688963	+	1507	67
YMR211W_id005	chrXIII	689029	690649	+	1621	292
YMR212C_id005	chrXIII	690548	693185	-	2638	373
YMR213W_id002	chrXIII	693314	695213	+	1900	124
YMR214W_id003	chrXIII	695320	696739	+	1420	558
YMR215W_id002	chrXIII	696733	698593	+	1861	1225
YMR216C_id001	chrXIII	698412	701217	-	2806	145
YMR217W_id001	chrXIII	701756	703599	+	1844	401
YMR218C_tx0	chrXIII	703454	706912	-	3459	43
YMR219W_tx0	chrXIII	707108	712234	+	5127	258
YMR220W_id001	chrXIII	712239	713920	+	1682	1381
YMR221C_id001	chrXIII	713786	715484	-	1699	531
YMR222C_id003	chrXIII	715532	716366	-	835	444
YMR223W_id002	chrXIII	716495	718572	+	2078	147
YMR224C_id002	chrXIII	718338	720703	-	2366	62
YMR225C_id002	chrXIII	720722	721438	-	717	209
YMR226C_id001	chrXIII	721532	723328	-	1797	961
YMR227C_id002	chrXIII	722501	724438	-	1938	40
YMR228W_id002	chrXIII	724582	725783	+	1202	90
YMR229C_tx0	chrXIII	725809	731148	-	5340	2485
YMR230W_id002	chrXIII	732361	733442	+	1082	13989
YMR231W_id001	chrXIII	733493	736822	+	3330	226
YMR232W_tx0	chrXIII	736901	739084	+	2184	42
YMR233W_id001	chrXIII	739128	740070	+	943	169
YMR234W_id003	chrXIII	740174	741475	+	1302	195
YMR235C_id001	chrXIII	741288	742777	-	1490	1991
YMR236W_id001	chrXIII	742951	743897	+	947	1891
YMR237W_id001	chrXIII	743641	746107	+	2467	443
YMR238W_id003	chrXIII	746219	747860	+	1642	3228
YMR239C_id002	chrXIII	748113	749770	-	1658	179
YMR240C_id001	chrXIII	749878	751652	-	1775	67
YMR241W_id003	chrXIII	751748	753186	+	1439	1710
YMR242C_id001	chrXIII	753121	754483	-	1363	10222
YMR243C_id001	chrXIII	754245	758328	-	4084	1301
YMR244C-A_id001	chrXIII	758329	759319	-	991	473
YMR246W_id001	chrXIII	759199	762076	+	2878	1959
YMR247C_tx0	chrXIII	763226	768064	-	4839	491
YMR250W_tx0	chrXIII	770776	772683	+	1908	124
YMR251W_tx0	chrXIII	772890	774140	+	1251	0
YMR251W-A_id015	chrXIII	774068	775222	+	1155	757
YMR252C_id001	chrXIII	775133	777148	-	2016	15
YMR253C_id001	chrXIII	775920	777241	-	1322	1
YMR255W_id001	chrXIII	777568	778843	+	1276	315
YMR256C_id001	chrXIII	778604	779165	-	562	238
YMR257C_id004	chrXIII	779427	782419	-	2993	65
YMR258C_id003	chrXIII	782532	784348	-	1817	140
YMR259C_id001	chrXIII	784547	788942	-	4396	319
YMR260C_id002	chrXIII	789066	789864	-	799	1559
YMR261C_id002	chrXIII	790060	793539	-	3480	521
YMR262W_id005	chrXIII	793686	794938	+	1253	86
YMR263W_id005	chrXIII	794869	795694	+	826	689
YMR264W_id001	chrXIII	795759	797429	+	1671	872
YMR265C_id002	chrXIII	796244	797928	-	1685	196
YMR266W_tx0	chrXIII	798493	801504	+	3012	954
YMR267W_id001	chrXIII	801708	802965	+	1258	578
YMR268C_id002	chrXIII	802681	804264	-	1584	109
YMR269W_id001	chrXIII	804214	805146	+	933	206
YMR270C_id001	chrXIII	805069	806564	-	1496	83
YMR271C_id002	chrXIII	806708	808087	-	1380	227
YMR272C_id001	chrXIII	809448	810888	-	1441	616
YMR273C_id002	chrXIII	811139	814164	-	3026	258
YMR274C_id004	chrXIII	814304	815399	-	1096	143
YMR275C_id001	chrXIII	815520	818632	-	3113	272
YMR276W_id002	chrXIII	818771	820074	+	1304	2381
YMR277W_id001	chrXIII	820120	822583	+	2464	946
YMR278W_id002	chrXIII	822723	824752	+	2030	236
YMR279C_tx0	chrXIII	824604	826376	-	1773	2
YMR280C_tx0	chrXIII	826903	831354	-	4452	19
YMR281W_id001	chrXIII	832221	833348	+	1128	299
YMR282C_id003	chrXIII	833210	835145	-	1936	196
YMR283C_tx0	chrXIII	835201	836892	-	1692	169
YMR284W_id002	chrXIII	838161	840171	+	2011	131
YMR285C_id001	chrXIII	839986	841758	-	1773	236
YMR286W_id001	chrXIII	841925	842491	+	567	636
YMR287C_id001	chrXIII	842326	845420	-	3095	38
YMR288W_id002	chrXIII	845550	848540	+	2991	108
YMR289W_id003	chrXIII	848673	850312	+	1640	408
YMR290C_id001	chrXIII	849826	851665	-	1840	2177
YMR291W_id006	chrXIII	852547	854572	+	2026	57
YMR292W_id009	chrXIII	854750	855394	+	645	1069
YMR293C_id001	chrXIII	855306	856925	-	1620	146
YMR294W_id006	chrXIII	856939	858226	+	1288	76
YMR295C_id001	chrXIII	857576	858901	-	1326	178
YMR296C_id003	chrXIII	859131	861107	-	1977	454
YMR297W_id001	chrXIII	861879	863773	+	1895	2180
YMR298W_id001	chrXIII	863797	865507	+	1711	411
YMR299C_id001	chrXIII	863530	865374	-	1845	198
YMR300C_id003	chrXIII	865442	867332	-	1891	790
YMR301C_id001	chrXIII	867477	869708	-	2232	307
YMR302C_id002	chrXIII	869926	872652	-	2727	155
YMR303C_id005	chrXIII	873168	874387	-	1220	12
YMR304W_tx0	chrXIII	874962	878804	+	3843	139
YMR305C_id001	chrXIII	878875	880477	-	1603	3817
YMR306W_tx0	chrXIII	881134	886641	+	5508	23
YMR307W_id002	chrXIII	886906	888889	+	1984	7198
YMR308C_id005	chrXIII	888880	892368	-	3489	1226
YMR309C_id003	chrXIII	892677	895502	-	2826	624
YMR310C_id001	chrXIII	895318	896706	-	1389	375
YMR311C_id001	chrXIII	896626	897657	-	1032	576
YMR312W_id001	chrXIII	898381	900180	+	1800	345
YMR313C_id001	chrXIII	899194	901354	-	2161	153
YMR314W_id003	chrXIII	901620	902706	+	1087	3211
YMR315W_id001	chrXIII	902678	903982	+	1305	1363
YMR316C-B_id001	chrXIII	907180	908552	-	1373	180
YMR316W_id001	chrXIII	904483	905892	+	1410	522
YMR318C_id001	chrXIII	910763	912296	-	1534	4240
YMR319C_id001	chrXIII	912530	914657	-	2128	300
YMR320W_id003	chrXIII	915706	917565	+	1860	301
YMR322C_tx0	chrXIII	918241	919104	-	864	1
YMR323W_tx0	chrXIII	920063	921526	+	1464	0
YMR325W_tx0	chrXIII	922616	923140	+	525	0
YNL001W_id001	chrXIV	627393	628742	+	1350	413
YNL002C_id001	chrXIV	625922	627168	-	1247	1767
YNL003C_id005	chrXIV	624213	625861	-	1649	391
YNL004W_id002	chrXIV	622888	624891	+	2004	1245
YNL005C_id002	chrXIV	621018	622499	-	1482	1575
YNL006W_id001	chrXIV	619997	621547	+	1551	357
YNL007C_id001	chrXIV	618084	619692	-	1609	770
YNL008C_id005	chrXIV	616172	618261	-	2090	202
YNL009W_id013	chrXIV	614791	616217	+	1427	25
YNL010W_id003	chrXIV	613587	614593	+	1007	2463
YNL011C_id007	chrXIV	611755	613204	-	1450	84
YNL012W_tx0	chrXIV	609661	611790	+	2130	50
YNL014W_tx0	chrXIV	606294	609578	+	3285	22
YNL015W_tx0	chrXIV	605359	605736	+	378	4
YNL016W_id001	chrXIV	602849	605046	+	2198	3640
YNL020C_id001	chrXIV	595342	597667	-	2326	166
YNL021W_id001	chrXIV	593157	595581	+	2425	131
YNL022C_id001	chrXIV	591271	592936	-	1666	700
YNL023C_id003	chrXIV	588057	591204	-	3148	162
YNL024C_id001	chrXIV	586925	587900	-	976	96
YNL024C-A_id002	chrXIV	586148	586902	-	755	317
YNL025C_id001	chrXIV	582887	585318	-	2432	252
YNL026W_id010	chrXIV	581864	583486	+	1623	452
YNL027W_id001	chrXIV	579475	581721	+	2247	36
YNL029C_id002	chrXIV	577136	578850	-	1715	131
YNL030W_id002	chrXIV	575843	577196	+	1354	5582
YNL031C_id002	chrXIV	575206	576066	-	861	37341
YNL032W_id001	chrXIV	574366	576675	+	2310	217
YNL035C_id001	chrXIV	568308	569772	-	1465	42
YNL036W_id003	chrXIV	559666	560637	+	972	226
YNL037C_id001	chrXIV	557670	559115	-	1446	135
YNL038W_id005	chrXIV	556994	557908	+	915	143
YNL039W_id004	chrXIV	555048	557017	+	1970	204
YNL040W_id001	chrXIV	553356	555139	+	1784	798
YNL041C_tx0	chrXIV	549343	552012	-	2670	698
YNL042W_id001	chrXIV	547335	549401	+	2067	146
YNL043C_id004	chrXIV	544977	546045	-	1069	16
YNL044W_id002	chrXIV	545197	546110	+	914	1710
YNL045W_id001	chrXIV	542921	545168	+	2248	674
YNL046W_id001	chrXIV	542062	542987	+	926	638
YNL047C_id003	chrXIV	539821	541919	-	2099	109
YNL048W_id002	chrXIV	538142	539936	+	1795	449
YNL049C_id005	chrXIV	535092	537916	-	2825	325
YNL050C_id001	chrXIV	533928	535006	-	1079	204
YNL051W_id002	chrXIV	532659	534039	+	1381	78
YNL052W_id005	chrXIV	531691	532543	+	853	398
YNL053W_id002	chrXIV	529783	531538	+	1756	226
YNL054W_tx0	chrXIV	526061	529708	+	3648	7
YNL055C_id005	chrXIV	517861	519049	-	1189	20749
YNL056W_id002	chrXIV	517033	518016	+	984	340
YNL058C_id002	chrXIV	515184	516742	-	1559	367
YNL059C_id001	chrXIV	512518	514961	-	2444	251
YNL061W_id001	chrXIV	510500	512545	+	2046	103
YNL062C_id001	chrXIV	508393	510241	-	1849	347
YNL063W_id001	chrXIV	507634	509022	+	1389	108
YNL064C_id002	chrXIV	505603	507348	-	1746	4767
YNL065W_id001	chrXIV	503631	505811	+	2181	443
YNL066W_id001	chrXIV	500962	503200	+	2239	1062
YNL067W_id001	chrXIV	499624	500666	+	1043	3993
YNL068C_id002	chrXIV	495532	498542	-	3011	234
YNL069C_id005	chrXIV	493575	495012	-	1438	7765
YNL070W_id007	chrXIV	493313	493911	+	599	159
YNL071W_id004	chrXIV	491389	493126	+	1738	974
YNL072W_id002	chrXIV	490236	491330	+	1095	213
YNL073W_id001	chrXIV	488344	490227	+	1884	132
YNL074C_id006	chrXIV	486456	488170	-	1715	141
YNL075W_id001	chrXIV	485516	486761	+	1246	759
YNL076W_tx0	chrXIV	483531	485435	+	1905	312
YNL077W_tx0	chrXIV	481366	483102	+	1737	90
YNL078W_id001	chrXIV	479500	481253	+	1754	193
YNL079C_id001	chrXIV	478090	479218	-	1129	2463
YNL080C_id004	chrXIV	476806	478232	-	1427	28
YNL081C_id002	chrXIV	476016	476874	-	859	400
YNL082W_id001	chrXIV	473336	476103	+	2768	95
YNL083W_id002	chrXIV	471347	473200	+	1854	623
YNL084C_id003	chrXIV	469804	471156	-	1353	579
YNL085W_id002	chrXIV	466850	469918	+	3069	324
YNL086W_id001	chrXIV	466237	467120	+	884	107
YNL087W_id001	chrXIV	461175	466152	+	4978	1255
YNL088W_tx0	chrXIV	457679	462115	+	4437	80
YNL090W_id003	chrXIV	456392	457572	+	1181	462
YNL091W_id004	chrXIV	452267	456202	+	3936	1169
YNL092W_id002	chrXIV	450787	452170	+	1384	26
YNL093W_tx0	chrXIV	449843	450655	+	813	3
YNL094W_id001	chrXIV	447345	449577	+	2233	297
YNL095C_id002	chrXIV	444618	447033	-	2416	87
YNL096C_id002	chrXIV	443183	444414	-	1232	1909
YNL097C_id005	chrXIV	441235	442497	-	1263	211
YNL097W-A_id001	chrXIV	441356	441855	+	500	110
YNL098C_id003	chrXIV	439485	440883	-	1399	996
YNL099C_id006	chrXIV	438219	439307	-	1089	257
YNL100W_id003	chrXIV	437509	438433	+	925	233
YNL101W_id001	chrXIV	434786	437423	+	2638	338
YNL102W_tx0	chrXIV	430062	434618	+	4557	524
YNL103W_id006	chrXIV	427540	429830	+	2291	26
YNL103W-A_id001	chrXIV	426070	427110	+	1041	6
YNL104C_id002	chrXIV	424747	426941	-	2195	2203
YNL106C_tx0	chrXIV	420819	424520	-	3702	120
YNL107W_id001	chrXIV	419865	420952	+	1088	356
YNL108C_id005	chrXIV	418853	419895	-	1043	343
YNL109W_id001	chrXIV	418869	419885	+	1017	19
YNL110C_id001	chrXIV	417352	418537	-	1186	835
YNL111C_id002	chrXIV	416634	417548	-	915	201
YNL112W_id001	chrXIV	413598	416793	+	3196	13447
YNL113W_id001	chrXIV	409608	413378	+	3771	1281
YNL114C_id004	chrXIV	412276	413262	-	987	4
YNL115C_id001	chrXIV	409515	412097	-	2583	128
YNL116W_id001	chrXIV	408280	410072	+	1793	0
YNL117W_tx0	chrXIV	406333	408147	+	1815	14
YNL118C_id005	chrXIV	402485	405617	-	3133	372
YNL119W_id003	chrXIV	400960	402653	+	1694	500
YNL121C_id002	chrXIV	398441	400585	-	2145	361
YNL123W_id001	chrXIV	394662	397793	+	3132	600
YNL124W_id004	chrXIV	392888	394680	+	1793	173
YNL125C_id004	chrXIV	390029	392365	-	2337	313
YNL126W_tx0	chrXIV	387202	389892	+	2691	167
YNL127W_id001	chrXIV	383889	387007	+	3119	190
YNL128W_tx0	chrXIV	382334	383788	+	1455	37
YNL129W_id002	chrXIV	381343	382522	+	1180	166
YNL130C_id001	chrXIV	379463	381212	-	1750	644
YNL131W_id002	chrXIV	378687	379553	+	867	870
YNL132W_id003	chrXIV	375230	378626	+	3397	714
YNL133C_id004	chrXIV	374051	374734	-	684	155
YNL134C_id002	chrXIV	372398	373932	-	1535	2049
YNL135C_id001	chrXIV	370835	372230	-	1396	5386
YNL136W_id001	chrXIV	370311	371829	+	1519	139
YNL137C_id001	chrXIV	368320	370161	-	1842	202
YNL138W_id004	chrXIV	366710	368519	+	1810	1012
YNL138W-A_id001	chrXIV	365950	366655	+	706	144
YNL139C_tx0	chrXIV	360799	365742	-	4944	13
YNL140C_id002	chrXIV	360418	362620	-	2203	107
YNL141W_id001	chrXIV	359511	360757	+	1247	2831
YNL142W_id001	chrXIV	357118	359041	+	1924	136
YNL145W_id003	chrXIV	352361	352702	+	342	12228
YNL146W_id003	chrXIV	351563	352327	+	765	28
YNL147W_id002	chrXIV	350573	351401	+	829	664
YNL148C_id001	chrXIV	349751	351473	-	1723	92
YNL149C_id001	chrXIV	349262	350402	-	1141	4139
YNL151C_id002	chrXIV	347544	348588	-	1045	1405
YNL152W_id001	chrXIV	345772	347610	+	1839	70
YNL153C_id001	chrXIV	345438	346645	-	1208	372
YNL154C_id001	chrXIV	343372	345498	-	2127	657
YNL155W_id001	chrXIV	342412	343550	+	1139	441
YNL156C_id004	chrXIV	340891	342186	-	1296	456
YNL157W_id002	chrXIV	339619	340938	+	1320	716
YNL158W_tx0	chrXIV	339587	340333	+	747	0
YNL159C_id001	chrXIV	337687	339366	-	1680	295
YNL160W_id001	chrXIV	336490	338149	+	1660	2823
YNL161W_id001	chrXIV	332457	335333	+	2877	531
YNL162W_id005	chrXIV	331295	332295	+	1001	35522
YNL162W-A_id001	chrXIV	330312	331022	+	711	70
YNL163C_id001	chrXIV	326611	330179	-	3569	171
YNL164C_id001	chrXIV	324922	326490	-	1569	108
YNL165W_id001	chrXIV	323706	325274	+	1569	132
YNL166C_id003	chrXIV	322122	323639	-	1518	300
YNL167C_id001	chrXIV	319191	321742	-	2552	97
YNL168C_id002	chrXIV	317874	319201	-	1328	180
YNL169C_id003	chrXIV	316056	317980	-	1925	2059
YNL172W_tx0	chrXIV	310611	316007	+	5397	75
YNL173C_id002	chrXIV	308734	310105	-	1372	393
YNL175C_id001	chrXIV	307196	308648	-	1453	1437
YNL176C_id005	chrXIV	304810	307159	-	2350	95
YNL177C_id001	chrXIV	303364	304668	-	1305	466
YNL178W_id001	chrXIV	302662	304664	+	2003	12611
YNL180C_id001	chrXIV	299563	300914	-	1352	135
YNL181W_id003	chrXIV	298239	299681	+	1443	179
YNL182C_id001	chrXIV	295875	298136	-	2262	429
YNL183C_id001	chrXIV	293015	295706	-	2692	148
YNL185C_id001	chrXIV	291909	292772	-	864	240
YNL186W_id001	chrXIV	289282	292153	+	2872	412
YNL187W_id003	chrXIV	287785	289446	+	1662	5
YNL188W_id001	chrXIV	286171	287626	+	1456	114
YNL189W_id001	chrXIV	284066	286157	+	2092	706
YNL190W_id002	chrXIV	282153	283786	+	1634	2732
YNL191W_id002	chrXIV	280339	281626	+	1288	137
YNL192W_tx0	chrXIV	276477	280022	+	3546	1067
YNL193W_id001	chrXIV	274315	276162	+	1848	158
YNL194C_tx0	chrXIV	272585	273640	-	1056	7
YNL196C_tx0	chrXIV	270150	271196	-	1047	4
YNL197C_id002	chrXIV	266916	269957	-	3042	386
YNL199C_id002	chrXIV	264749	266658	-	1910	762
YNL200C_id001	chrXIV	263576	264590	-	1015	178
YNL201C_tx0	chrXIV	260502	263228	-	2727	155
YNL202W_id002	chrXIV	259535	260701	+	1167	85
YNL204C_tx0	chrXIV	258250	259302	-	1053	59
YNL206C_id001	chrXIV	256546	258192	-	1647	346
YNL207W_id001	chrXIV	255235	257302	+	2068	662
YNL208W_id002	chrXIV	254273	255128	+	856	11470
YNL209W_id008	chrXIV	251995	254043	+	2049	27022
YNL210W_tx0	chrXIV	250906	251868	+	963	0
YNL211C_id002	chrXIV	249898	251733	-	1836	128
YNL212W_id001	chrXIV	247378	249969	+	2592	329
YNL213C_id001	chrXIV	246275	247192	-	918	98
YNL214W_id001	chrXIV	245384	246475	+	1092	67
YNL215W_id002	chrXIV	244376	245810	+	1435	59
YNL216W_id001	chrXIV	241569	244308	+	2740	328
YNL217W_id003	chrXIV	240195	241450	+	1256	211
YNL218W_id003	chrXIV	238229	240446	+	2218	78
YNL219C_id003	chrXIV	235829	237831	-	2003	181
YNL220W_id002	chrXIV	234307	235925	+	1619	1858
YNL221C_id001	chrXIV	230929	233753	-	2825	529
YNL222W_id005	chrXIV	229057	229944	+	888	140
YNL223W_id006	chrXIV	227363	228946	+	1584	71
YNL224C_id001	chrXIV	224621	227335	-	2715	141
YNL225C_id001	chrXIV	222615	224519	-	1905	47
YNL226W_id001	chrXIV	222094	222688	+	595	1
YNL227C_id001	chrXIV	220589	222519	-	1931	422
YNL229C_tx0	chrXIV	219012	220226	-	1215	229
YNL230C_id001	chrXIV	217144	218725	-	1582	20
YNL231C_id002	chrXIV	215910	217239	-	1330	423
YNL232W_id004	chrXIV	214836	215976	+	1141	1371
YNL233W_id003	chrXIV	211737	214682	+	2946	158
YNL234W_id001	chrXIV	210200	211644	+	1445	130
YNL236W_id002	chrXIV	206883	209945	+	3063	1056
YNL237W_id001	chrXIV	205133	206758	+	1626	6
YNL238W_id001	chrXIV	202114	204993	+	2880	445
YNL239W_id001	chrXIV	200190	202037	+	1848	951
YNL240C_id003	chrXIV	198396	200025	-	1630	655
YNL241C_id002	chrXIV	196181	198131	-	1951	1899
YNL242W_tx0	chrXIV	191299	196227	+	4929	137
YNL243W_id001	chrXIV	187984	191035	+	3052	590
YNL244C_id003	chrXIV	187021	187594	-	574	2733
YNL245C_id001	chrXIV	185280	186905	-	1626	217
YNL246W_id002	chrXIV	185459	187128	+	1670	2324
YNL247W_id002	chrXIV	182842	185349	+	2508	1408
YNL248C_id001	chrXIV	181072	182665	-	1594	531
YNL249C_id002	chrXIV	178841	181044	-	2204	138
YNL250W_tx0	chrXIV	175385	179473	+	4089	177
YNL251C_id004	chrXIV	172422	174587	-	2166	242
YNL252C_id006	chrXIV	171276	172306	-	1031	261
YNL253W_id002	chrXIV	169988	171458	+	1471	204
YNL254C_id001	chrXIV	167816	169296	-	1481	0
YNL255C_id001	chrXIV	167091	169242	-	2152	1264
YNL256W_id001	chrXIV	164538	167163	+	2626	1540
YNL257C_tx0	chrXIV	160506	164345	-	3840	362
YNL258C_id001	chrXIV	158001	160400	-	2400	17
YNL259C_id001	chrXIV	157557	159089	-	1533	301
YNL260C_tx0	chrXIV	156734	157480	-	747	32
YNL261W_id001	chrXIV	155054	157203	+	2150	249
YNL262W_tx0	chrXIV	148187	155005	+	6819	626
YNL263C_id001	chrXIV	146670	147983	-	1314	1043
YNL264C_id001	chrXIV	145211	146644	-	1434	351
YNL265C_id003	chrXIV	143997	145305	-	1309	275
YNL267W_id002	chrXIV	140799	144209	+	3411	165
YNL268W_id002	chrXIV	138495	140663	+	2169	816
YNL269W_tx0	chrXIV	137674	138219	+	546	0
YNL270C_tx0	chrXIV	135815	137686	-	1872	28
YNL271C_tx0	chrXIV	129397	135408	-	6012	207
YNL272C_id004	chrXIV	126687	129180	-	2494	121
YNL273W_tx0	chrXIV	122858	126724	+	3867	171
YNL274C_id006	chrXIV	120953	122237	-	1285	146
YNL275W_id001	chrXIV	119014	121087	+	2074	146
YNL276C_id002	chrXIV	117063	118898	-	1836	174
YNL277W_id009	chrXIV	117254	118929	+	1676	94
YNL277W-A_id002	chrXIV	116677	117185	+	509	7
YNL278W_id003	chrXIV	113155	116652	+	3498	153
YNL279W_tx0	chrXIV	110892	113027	+	2136	2
YNL280C_id004	chrXIV	108990	110629	-	1640	747
YNL281W_id001	chrXIV	107695	109088	+	1394	631
YNL282W_id001	chrXIV	107648	108341	+	694	0
YNL283C_id001	chrXIV	105066	108136	-	3071	545
YNL284C_tx0	chrXIV	103009	104127	-	1119	330
YNL286W_id004	chrXIV	95066	96168	+	1103	195
YNL287W_id004	chrXIV	91793	95033	+	3241	788
YNL288W_id001	chrXIV	90158	91597	+	1440	510
YNL289W_id005	chrXIV	87814	88872	+	1059	110
YNL290W_id001	chrXIV	86214	87485	+	1272	536
YNL291C_id001	chrXIV	84011	86049	-	2039	133
YNL292W_id001	chrXIV	82746	84302	+	1557	218
YNL293W_id001	chrXIV	80576	82637	+	2062	110
YNL294C_id001	chrXIV	77941	80449	-	2509	254
YNL295W_id006	chrXIV	76797	78657	+	1861	245
YNL297C_tx0	chrXIV	71548	76608	-	5061	257
YNL298W_id001	chrXIV	68726	71549	+	2824	187
YNL299W_id001	chrXIV	66416	68513	+	2098	171
YNL300W_id001	chrXIV	65031	66291	+	1261	822
YNL301C_id002	chrXIV	63405	64836	-	1432	2143
YNL302C_id001	chrXIV	61747	63147	-	1401	2926
YNL304W_id001	chrXIV	60262	61749	+	1488	67
YNL305C_id001	chrXIV	58815	60003	-	1189	237
YNL306W_id006	chrXIV	58085	58919	+	835	403
YNL307C_id001	chrXIV	56057	57736	-	1680	374
YNL308C_id001	chrXIV	53962	55932	-	1971	1459
YNL309W_id002	chrXIV	52597	54158	+	1562	87
YNL310C_id001	chrXIV	51711	52484	-	774	120
YNL311C_id002	chrXIV	49338	51711	-	2374	119
YNL312W_id001	chrXIV	48248	49410	+	1163	389
YNL313C_id001	chrXIV	45221	48058	-	2838	784
YNL314W_id003	chrXIV	44391	45317	+	927	88
YNL315C_id004	chrXIV	43217	44310	-	1094	31
YNL316C_id001	chrXIV	41983	43131	-	1149	149
YNL317W_id002	chrXIV	40589	42226	+	1638	167
YNL318C_tx0	chrXIV	38582	40354	-	1773	4
YNL320W_id001	chrXIV	37546	38691	+	1146	204
YNL321W_tx0	chrXIV	34671	37547	+	2877	274
YNL322C_id004	chrXIV	32716	34253	-	1538	965
YNL323W_id002	chrXIV	31877	33379	+	1503	50
YNL325C_id002	chrXIV	28681	31405	-	2725	118
YNL326C_id003	chrXIV	27165	28400	-	1236	64
YNL327W_id001	chrXIV	24011	27291	+	3281	1155
YNL328C_id001	chrXIV	20797	23282	-	2486	4
YNL329C_tx0	chrXIV	19416	22658	-	3243	558
YNL330C_id001	chrXIV	17668	19341	-	1674	599
YNL331C_id001	chrXIV	15898	17752	-	1855	37
YNL332W_tx0	chrXIV	14807	15979	+	1173	27
YNL333W_tx0	chrXIV	13242	14288	+	1047	44
YNL334C_tx0	chrXIV	12083	12901	-	819	2
YNL336W_tx0	chrXIV	8305	9600	+	1296	148
YNL339C_tx0	chrXIV	246	6123	-	5878	3
YNR001C_id002	chrXIV	629416	631268	-	1853	361
YNR001W-A_id001	chrXIV	631206	631806	+	601	6
YNR002C_id027	chrXIV	632860	634004	-	1145	28
YNR003C_id001	chrXIV	633872	635349	-	1478	538
YNR004W_id001	chrXIV	635466	636797	+	1332	139
YNR006W_id001	chrXIV	636924	639001	+	2078	202
YNR007C_id003	chrXIV	638879	640200	-	1322	64
YNR008W_id001	chrXIV	640341	642675	+	2335	17
YNR009W_id001	chrXIV	642146	643520	+	1375	74
YNR010W_id004	chrXIV	643658	644310	+	653	24
YNR011C_id001	chrXIV	644131	646968	-	2838	178
YNR012W_id002	chrXIV	647304	649016	+	1713	424
YNR013C_id001	chrXIV	648930	651809	-	2880	1147
YNR014W_id003	chrXIV	652383	653272	+	890	501
YNR015W_id001	chrXIV	653353	654653	+	1301	191
YNR016C_tx0	chrXIV	654548	661399	-	6852	1318
YNR017W_id001	chrXIV	662313	663828	+	1516	2135
YNR018W_id001	chrXIV	663877	665070	+	1194	2212
YNR019W_tx0	chrXIV	665314	667392	+	2079	77
YNR020C_tx0	chrXIV	667285	668247	-	963	161
YNR021W_id001	chrXIV	668350	670076	+	1727	2105
YNR022C_id003	chrXIV	669669	670373	-	705	636
YNR023W_id002	chrXIV	670393	672241	+	1849	310
YNR024W_id001	chrXIV	672364	673164	+	801	191
YNR026C_id002	chrXIV	672931	674733	-	1803	307
YNR027W_id002	chrXIV	674729	676137	+	1409	32
YNR028W_id002	chrXIV	676106	677255	+	1150	380
YNR029C_id004	chrXIV	677015	678520	-	1506	495
YNR030W_id002	chrXIV	678732	680691	+	1960	353
YNR031C_tx0	chrXIV	680569	685458	-	4890	234
YNR032C-A_id001	chrXIV	686550	687496	-	947	284
YNR032W_id002	chrXIV	685866	687253	+	1388	190
YNR033W_id002	chrXIV	687367	690067	+	2701	835
YNR034W_id002	chrXIV	690194	691554	+	1361	80
YNR034W-A_id016	chrXIV	692376	692967	+	592	1573
