# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C7_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C7_counts.txt" "WD_C7_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C7_aln.bam
YNR028W_id002	chrXIV	676106	677255	+	1150	431
YNR029C_id004	chrXIV	677015	678520	-	1506	521
YNR030W_id002	chrXIV	678732	680691	+	1960	344
YNR031C_tx0	chrXIV	680569	685458	-	4890	283
YNR032C-A_id001	chrXIV	686550	687496	-	947	238
YNR032W_id002	chrXIV	685866	687253	+	1388	211
YNR033W_id002	chrXIV	687367	690067	+	2701	886
YNR034W_id002	chrXIV	690194	691554	+	1361	49
YNR034W-A_id016	chrXIV	692376	692967	+	592	991
YNR035C_id002	chrXIV	692857	694088	-	1232	320
YNR036C_id001	chrXIV	694041	694832	-	792	28
YNR037C_id001	chrXIV	694861	695384	-	524	128
YNR038W_id001	chrXIV	695550	697632	+	2083	142
YNR039C_tx0	chrXIV	697489	699456	-	1968	211
YNR040W_id005	chrXIV	699690	700618	+	929	61
YNR041C_id003	chrXIV	700483	701749	-	1267	452
YNR043W_id003	chrXIV	701859	703609	+	1751	1322
YNR044W_id002	chrXIV	703582	705951	+	2370	1145
YNR045W_id003	chrXIV	706085	707715	+	1631	0
YNR046W_id001	chrXIV	706897	708337	+	1441	1875
YNR047W_id001	chrXIV	708458	711463	+	3006	238
YNR048W_id002	chrXIV	711575	713048	+	1474	160
YNR049C_id001	chrXIV	712924	714641	-	1718	195
YNR050C_id001	chrXIV	713936	715935	-	2000	30
YNR051C_id002	chrXIV	716325	719068	-	2744	640
YNR052C_id002	chrXIV	719267	720779	-	1513	622
YNR053C_id002	chrXIV	720890	723166	-	2277	460
YNR054C_id001	chrXIV	723092	724333	-	1242	773
YNR055C_id003	chrXIV	728210	730644	-	2435	555
YNR056C_tx0	chrXIV	731493	733328	-	1836	9
YNR057C_id003	chrXIV	733267	734186	-	920	73
YNR058W_tx0	chrXIV	734266	735858	+	1593	31
YNR059W_id005	chrXIV	736696	738641	+	1946	142
YNR060W_tx0	chrXIV	739926	742235	+	2310	16
YNR061C_id002	chrXIV	742488	743632	-	1145	569
YNR064C_id008	chrXIV	748907	750019	-	1113	10
YNR067C_id002	chrXIV	755648	759145	-	3498	1185
YNR068C_id002	chrXIV	759807	761046	-	1240	28
YNR069C_tx0	chrXIV	760998	762617	-	1620	6
YNR070W_tx0	chrXIV	765350	769501	+	4152	9
YNR072W_tx0	chrXIV	772632	774476	+	1845	3
YNR074C_id001	chrXIV	777519	778889	-	1371	45
YNR075W_tx0	chrXIV	779891	781165	+	1275	28
YNR076W_id002	chrXIV	780577	782416	+	1840	16
YOL001W_id002	chrXV	324853	326268	+	1416	49
YOL002C_id001	chrXV	323346	324650	-	1305	771
YOL003C_id002	chrXV	321678	323015	-	1338	307
YOL004W_tx0	chrXV	316913	321673	+	4761	565
YOL005C_id002	chrXV	315703	316461	-	759	1389
YOL006C_id002	chrXV	312919	315550	-	2632	300
YOL007C_id006	chrXV	310856	312455	-	1600	234
YOL008W_id003	chrXV	310273	311138	+	866	219
YOL009C_id004	chrXV	309014	310206	-	1193	124
YOL010W_id002	chrXV	307883	309251	+	1369	59
YOL011W_id001	chrXV	304593	307689	+	3097	746
YOL012C_id001	chrXV	303419	304806	-	1388	1259
YOL013C_id003	chrXV	301265	303186	-	1922	296
YOL014W_id003	chrXV	299472	300652	+	1181	221
YOL015W_tx0	chrXV	297053	298963	+	1911	18
YOL016C_id001	chrXV	294513	296221	-	1709	1378
YOL017W_id002	chrXV	292442	294787	+	2346	153
YOL018C_id003	chrXV	290618	292144	-	1527	195
YOL019W_id003	chrXV	288743	290774	+	2032	274
YOL020W_id002	chrXV	286025	288085	+	2061	286
YOL021C_id001	chrXV	282302	285473	-	3172	1005
YOL022C_id002	chrXV	280102	281528	-	1427	1227
YOL023W_id001	chrXV	277874	280266	+	2393	36
YOL024W_id001	chrXV	277068	277647	+	580	2
YOL025W_id001	chrXV	274884	277072	+	2189	21
YOL026C_id001	chrXV	273711	274377	-	667	538
YOL027C_id002	chrXV	271773	273747	-	1975	670
YOL028C_tx0	chrXV	270508	271395	-	888	0
YOL029C_id001	chrXV	269706	271022	-	1317	22
YOL030W_id001	chrXV	267913	269797	+	1885	130
YOL031C_id002	chrXV	266122	267581	-	1460	51
YOL032W_id002	chrXV	265307	266254	+	948	145
YOL033W_id001	chrXV	263421	265239	+	1819	38
YOL034W_id001	chrXV	259896	263283	+	3388	192
YOL038C-A_id003	chrXV	254713	255108	-	396	0
YOL038W_id003	chrXV	255303	256673	+	1371	692
YOL039W_id001	chrXV	253063	254811	+	1749	12880
YOL040C_id002	chrXV	252811	253629	-	819	15963
YOL041C_id002	chrXV	251061	252705	-	1645	682
YOL042W_id002	chrXV	249598	251136	+	1539	85
YOL043C_id003	chrXV	248291	249638	-	1348	71
YOL044W_id001	chrXV	247078	248478	+	1401	105
YOL045W_tx0	chrXV	243472	246927	+	3456	118
YOL047C_tx0	chrXV	241489	242772	-	1284	0
YOL048C_id007	chrXV	240073	241389	-	1317	325
YOL049W_id001	chrXV	238540	240225	+	1686	2754
YOL050C_id001	chrXV	237744	238338	-	595	0
YOL051W_tx0	chrXV	234915	238310	+	3396	4
YOL052C_id001	chrXV	232316	233791	-	1476	248
YOL052C-A_id011	chrXV	231294	231800	-	507	195
YOL053W_id001	chrXV	230069	231391	+	1323	142
YOL054W_id003	chrXV	228512	230004	+	1493	207
YOL055C_id001	chrXV	224361	226348	-	1988	29
YOL056W_id001	chrXV	223143	224349	+	1207	86
YOL057W_id001	chrXV	220703	223098	+	2396	571
YOL058W_id001	chrXV	219139	220684	+	1546	2656
YOL059W_id002	chrXV	217082	218729	+	1648	990
YOL060C_id004	chrXV	213730	216194	-	2465	55
YOL061W_id002	chrXV	212208	213946	+	1739	371
YOL062C_id007	chrXV	210435	212015	-	1581	985
YOL063C_id001	chrXV	207334	210336	-	3003	236
YOL064C_id001	chrXV	205996	207268	-	1273	781
YOL065C_id001	chrXV	204421	205938	-	1518	9
YOL066C_id001	chrXV	202632	204807	-	2176	281
YOL067C_id001	chrXV	200933	202570	-	1638	0
YOL068C_id001	chrXV	200363	202509	-	2147	563
YOL069W_id001	chrXV	198925	200463	+	1539	111
YOL070C_id003	chrXV	197008	198741	-	1734	30
YOL071W_id001	chrXV	196380	197157	+	778	75
YOL072W_tx0	chrXV	194945	196462	+	1518	132
YOL073C_id002	chrXV	193742	194836	-	1095	406
YOL075C_tx0	chrXV	189533	193567	-	4035	32
YOL076W_id001	chrXV	186993	190223	+	3231	58
YOL077C_id001	chrXV	185578	186761	-	1184	1445
YOL077W-A_id004	chrXV	185388	185887	+	500	2343
YOL078W_tx0	chrXV	181657	185337	+	3681	136
YOL080C_id001	chrXV	180285	181471	-	1187	551
YOL081W_tx0	chrXV	171045	180434	+	9390	762
YOL082W_id004	chrXV	168421	170080	+	1660	7
YOL083C-A_id001	chrXV	166266	167006	-	741	1
YOL083W_id006	chrXV	165575	167037	+	1463	52
YOL084W_tx0	chrXV	162331	165456	+	3126	7
YOL085W-A_id001	chrXV	160785	162238	+	1454	79
YOL086C_id003	chrXV	159459	161018	-	1560	9089
YOL086W-A_id003	chrXV	159116	159596	+	481	16
YOL087C_id001	chrXV	155152	158918	-	3767	256
YOL088C_id004	chrXV	153714	154817	-	1104	481
YOL089C_id001	chrXV	150226	153552	-	3327	69
YOL090W_id003	chrXV	147344	150358	+	3015	94
YOL091W_tx0	chrXV	145309	147288	+	1980	8
YOL092W_id004	chrXV	144184	145319	+	1136	1411
YOL093W_id002	chrXV	142355	143759	+	1405	195
YOL094C_id004	chrXV	141357	142591	-	1235	206
YOL095C_id001	chrXV	139143	141380	-	2238	88
YOL096C_id002	chrXV	137953	139104	-	1152	29
YOL097C_id002	chrXV	136311	137860	-	1550	1612
YOL097W-A_id001	chrXV	135837	136500	+	664	34
YOL098C_id001	chrXV	132462	135931	-	3470	717
YOL100W_tx0	chrXV	129212	132607	+	3396	67
YOL101C_id002	chrXV	126874	127983	-	1110	149
YOL102C_id007	chrXV	125879	126708	-	830	44
YOL103W_id003	chrXV	123794	126022	+	2229	1190
YOL104C_tx0	chrXV	116271	117479	-	1209	32
YOL105C_id001	chrXV	114011	116126	-	2116	322
YOL107W_id001	chrXV	112045	113554	+	1510	179
YOL108C_id002	chrXV	111199	111940	-	742	687
YOL109W_id001	chrXV	110176	110792	+	617	664
YOL110W_id005	chrXV	109128	110211	+	1084	740
YOL111C_id005	chrXV	108176	109085	-	910	1581
YOL112W_id008	chrXV	106521	108267	+	1747	519
YOL113W_id001	chrXV	104040	106389	+	2350	48
YOL114C_id002	chrXV	103278	104276	-	999	16
YOL115W_id001	chrXV	101405	103355	+	1951	503
YOL116W_id005	chrXV	99678	101254	+	1577	101
YOL117W_tx0	chrXV	97526	99613	+	2088	30
YOL119C_id004	chrXV	94710	96503	-	1794	419
YOL120C_id001	chrXV	93042	94422	-	1381	48407
YOL121C_id002	chrXV	91836	92934	-	1099	440
YOL122C_id001	chrXV	89489	91557	-	2069	214
YOL123W_id003	chrXV	87464	89589	+	2126	649
YOL124C_id008	chrXV	85303	86804	-	1502	932
YOL125W_id001	chrXV	83520	85296	+	1777	312
YOL126C_id004	chrXV	81548	83097	-	1550	822
YOL127W_id002	chrXV	80311	81405	+	1095	1150
YOL128C_id001	chrXV	78199	79843	-	1645	101
YOL129W_id001	chrXV	77505	78298	+	794	2151
YOL130W_id006	chrXV	74153	77351	+	3199	499
YOL132W_tx0	chrXV	71275	72840	+	1566	34
YOL133W_id005	chrXV	70241	71059	+	819	307
YOL135C_id002	chrXV	69218	70104	-	887	151
YOL136C_id002	chrXV	67209	69024	-	1816	409
YOL137W_id001	chrXV	65557	67416	+	1860	193
YOL138C_tx0	chrXV	61200	65375	-	4176	195
YOL139C_id001	chrXV	60238	61147	-	910	206
YOL140W_id002	chrXV	57648	60124	+	2477	188
YOL141W_tx0	chrXV	56427	58664	+	2238	0
YOL142W_id001	chrXV	55413	56349	+	937	340
YOL143C_id003	chrXV	54522	55351	-	830	6016
YOL144W_id004	chrXV	53037	54613	+	1577	469
YOL145C_tx0	chrXV	49430	52813	-	3384	264
YOL146W_id001	chrXV	48850	49556	+	707	30
YOL147C_id004	chrXV	47735	48675	-	941	408
YOL148C_tx0	chrXV	45635	47599	-	1965	15
YOL149W_tx0	chrXV	44913	45758	+	846	10
YOL151W_id001	chrXV	43671	44868	+	1198	32
YOL152W_tx0	chrXV	40723	42735	+	2013	47
YOL154W_id007	chrXV	34383	35499	+	1117	167
YOL155C_id002	chrXV	28580	31660	-	3081	139
YOL156W_tx0	chrXV	25248	27101	+	1854	1
YOL157C_tx0	chrXV	22400	24319	-	1920	99
YOL158C_id001	chrXV	19090	21654	-	2565	280
YOL159C_id001	chrXV	16719	17814	-	1096	218
YOL159C-A_id003	chrXV	14618	15624	-	1007	231
YOL161C_tx0	chrXV	11424	11936	-	513	0
YOL164W_id001	chrXV	5924	8205	+	2282	62
YOL165C_tx0	chrXV	1522	2103	-	582	3
YOR001W_id003	chrXV	326787	329169	+	2383	653
YOR002W_id002	chrXV	329377	331474	+	2098	1046
YOR003W_id001	chrXV	331396	333104	+	1709	192
YOR004W_id001	chrXV	333561	334576	+	1016	598
YOR005C_tx0	chrXV	334384	337368	-	2985	256
YOR006C_id003	chrXV	337503	338688	-	1186	424
YOR007C_id005	chrXV	338685	340057	-	1373	3101
YOR008C_id001	chrXV	340960	342711	-	1752	191
YOR009W_tx0	chrXV	344310	345923	+	1614	295
YOR010C_id002	chrXV	346103	347361	-	1259	48
YOR011W_tx0	chrXV	349654	353988	+	4335	168
YOR013W_id001	chrXV	356548	357293	+	746	268
YOR014W_id002	chrXV	357415	360254	+	2840	17
YOR015W_id002	chrXV	357962	360400	+	2439	257
YOR016C_id001	chrXV	359726	361172	-	1447	585
YOR017W_tx0	chrXV	361387	363939	+	2553	306
YOR018W_tx0	chrXV	364344	367007	+	2664	140
YOR019W_tx0	chrXV	368102	370444	+	2343	66
YOR020C_id005	chrXV	369619	370882	-	1264	2088
YOR020W-A_id004	chrXV	371364	372136	+	773	371
YOR021C_id001	chrXV	372666	374798	-	2133	2148
YOR023C_id001	chrXV	375960	377882	-	1923	359
YOR025W_id002	chrXV	378143	379712	+	1570	141
YOR026W_id005	chrXV	379756	381008	+	1253	83
YOR027W_id001	chrXV	381018	383213	+	2196	3164
YOR028C_id001	chrXV	383208	384695	-	1488	50
YOR030W_id001	chrXV	386749	389555	+	2807	482
YOR032C_tx0	chrXV	389646	391100	-	1455	10
YOR032W-A_id002	chrXV	390838	392534	+	1697	80
YOR033C_id003	chrXV	392319	394652	-	2334	252
YOR034C_id001	chrXV	394732	397324	-	2593	292
YOR034C-A_id003	chrXV	397106	398174	-	1069	220
YOR035C_tx0	chrXV	397610	400129	-	2520	12
YOR036W_id001	chrXV	400291	401283	+	993	493
YOR037W_id001	chrXV	401480	402818	+	1339	107
YOR038C_id002	chrXV	402654	405439	-	2786	245
YOR039W_id004	chrXV	405609	406875	+	1267	323
YOR040W_id010	chrXV	407064	407964	+	901	34
YOR041C_id001	chrXV	407924	410009	-	2086	223
YOR042W_id001	chrXV	408314	409860	+	1547	556
YOR043W_id001	chrXV	410158	412486	+	2329	1956
YOR044W_id002	chrXV	412708	413700	+	993	169
YOR045W_id001	chrXV	413804	414497	+	694	2258
YOR046C_id001	chrXV	414114	415927	-	1814	1024
YOR047C_id001	chrXV	416183	418270	-	2088	332
YOR048C_id003	chrXV	418399	421674	-	3276	696
YOR049C_id005	chrXV	422450	423917	-	1468	19
YOR050C_id001	chrXV	424001	425997	-	1997	52
YOR051C_id001	chrXV	424667	426291	-	1625	137
YOR052C_id002	chrXV	426497	427437	-	941	304
YOR054C_id002	chrXV	427749	430008	-	2260	229
YOR056C_id001	chrXV	430196	431751	-	1556	1243
YOR057W_id006	chrXV	432106	433454	+	1349	477
YOR058C_id002	chrXV	433427	436480	-	3054	226
YOR059C_id007	chrXV	438851	440291	-	1441	493
YOR060C_id002	chrXV	439341	441190	-	1850	18
YOR061W_id001	chrXV	441371	442803	+	1433	466
YOR062C_id001	chrXV	442648	444209	-	1562	128
YOR063W_id001	chrXV	444105	445967	+	1863	24305
YOR064C_id006	chrXV	445965	446796	-	832	206
YOR065W_id002	chrXV	447084	448898	+	1815	299
YOR066W_id002	chrXV	449420	451599	+	2180	192
YOR067C_id001	chrXV	451644	453567	-	1924	728
YOR068C_tx0	chrXV	453744	454238	-	495	6
YOR069W_id001	chrXV	453693	455987	+	2295	332
YOR070C_id004	chrXV	455779	457965	-	2187	258
YOR071C_id004	chrXV	459253	461401	-	2149	171
YOR073W_id001	chrXV	464694	466662	+	1969	175
YOR074C_id001	chrXV	466569	467988	-	1420	158
YOR075W_id003	chrXV	468166	469310	+	1145	209
YOR076C_id002	chrXV	469294	471633	-	2340	96
YOR077W_id001	chrXV	471861	473160	+	1300	0
YOR078W_id001	chrXV	471904	473408	+	1505	282
YOR079C_id002	chrXV	473399	474661	-	1263	265
YOR080W_id001	chrXV	474586	477179	+	2594	263
YOR081C_id003	chrXV	476812	479236	-	2425	136
YOR083W_id005	chrXV	479498	481261	+	1764	0
YOR084W_id001	chrXV	479665	481819	+	2155	487
YOR085W_id004	chrXV	481918	483192	+	1275	41
YOR086C_id002	chrXV	483107	486956	-	3850	745
YOR087W_id003	chrXV	487626	489857	+	2232	54
YOR089C_id002	chrXV	489995	491539	-	1545	310
YOR090C_id001	chrXV	491040	493149	-	2110	15
YOR091W_id002	chrXV	493366	494928	+	1563	1042
YOR092W_id002	chrXV	494889	497170	+	2282	486
YOR094W_id002	chrXV	502697	503714	+	1018	50
YOR095C_id006	chrXV	502896	504398	-	1503	816
YOR096W_id002	chrXV	505026	506857	+	1832	2935
YOR097C_id002	chrXV	506726	507621	-	896	298
YOR098C_id002	chrXV	507826	511230	-	3405	1166
YOR099W_id004	chrXV	511620	513101	+	1482	534
YOR100C_id003	chrXV	513036	514427	-	1392	45
YOR101W_id002	chrXV	515162	516490	+	1329	912
YOR103C_id001	chrXV	516358	517444	-	1087	3166
YOR104W_tx0	chrXV	517617	518615	+	999	2
YOR105W_id001	chrXV	517692	518984	+	1293	266
YOR106W_id002	chrXV	519027	520081	+	1055	552
YOR107W_id002	chrXV	521062	522623	+	1562	511
YOR108W_id001	chrXV	522926	525028	+	2103	1329
YOR109W_tx0	chrXV	525253	528726	+	3474	204
YOR110W_id001	chrXV	528864	530380	+	1517	199
YOR111W_id004	chrXV	530389	531451	+	1063	86
YOR112W_id001	chrXV	531432	533860	+	2429	768
YOR113W_tx0	chrXV	534050	536944	+	2895	4
YOR114W_id005	chrXV	537342	538674	+	1333	24
YOR115C_id002	chrXV	538392	539531	-	1140	520
YOR116C_id001	chrXV	539665	544379	-	4715	563
YOR117W_id002	chrXV	544953	546540	+	1588	1255
YOR118W_id001	chrXV	546651	548748	+	2098	564
YOR119C_id008	chrXV	547765	550291	-	2527	627
YOR120W_id001	chrXV	550487	552238	+	1752	224
YOR122C_id001	chrXV	551932	552904	-	973	7293
YOR123C_id003	chrXV	553114	554669	-	1556	1244
YOR124C_id001	chrXV	554747	558765	-	4019	522
YOR125C_id003	chrXV	558781	559780	-	1000	303
YOR126C_id001	chrXV	559876	560953	-	1078	213
YOR127W_id001	chrXV	560907	564352	+	3446	591
YOR128C_id006	chrXV	564399	566226	-	1828	449
YOR129C_id001	chrXV	566655	569636	-	2982	149
YOR130C_id002	chrXV	569601	570830	-	1230	256
YOR131C_id010	chrXV	572090	572940	-	851	85
YOR132W_id006	chrXV	573095	574945	+	1851	458
YOR133W_id002	chrXV	575023	577863	+	2841	5375
YOR134W_tx0	chrXV	578539	579918	+	1380	81
YOR136W_id005	chrXV	580132	581669	+	1538	310
YOR137C_tx0	chrXV	581688	583706	-	2019	103
YOR138C_id002	chrXV	584237	586403	-	2167	402
YOR140W_id001	chrXV	586624	589750	+	3127	213
YOR141C_id002	chrXV	589641	592616	-	2976	483
YOR142W_id001	chrXV	592838	594330	+	1493	603
YOR143C_id004	chrXV	601015	602416	-	1402	251
YOR144C_tx0	chrXV	602592	605117	-	2526	153
YOR145C_id003	chrXV	605159	606205	-	1047	891
YOR146W_id001	chrXV	605793	606441	+	649	0
YOR147W_id003	chrXV	606570	608663	+	2094	174
YOR148C_id002	chrXV	608461	609238	-	778	178
YOR149C_id001	chrXV	609406	611449	-	2044	192
YOR150W_id007	chrXV	611946	612602	+	657	195
YOR151C_id001	chrXV	612651	616960	-	4310	945
YOR152C_id005	chrXV	617357	618886	-	1530	95
YOR153W_tx0	chrXV	619815	624500	+	4686	185
YOR154W_id002	chrXV	624682	626651	+	1970	133
YOR155C_id015	chrXV	626542	628001	-	1460	227
YOR156C_id001	chrXV	628105	630711	-	2607	272
YOR157C_id002	chrXV	630747	631813	-	1067	1798
YOR158W_id002	chrXV	632093	633274	+	1182	59
YOR159C_id002	chrXV	632538	633637	-	1100	247
YOR160W_id001	chrXV	633740	636852	+	3113	1142
YOR161C_id001	chrXV	636820	638695	-	1876	164
YOR162C_tx0	chrXV	639435	642017	-	2583	102
YOR163W_id002	chrXV	642402	643380	+	979	510
YOR164C_id002	chrXV	643123	644382	-	1260	2787
YOR165W_id002	chrXV	644533	647157	+	2625	914
YOR166C_id006	chrXV	646953	648557	-	1605	47
YOR167C_id002	chrXV	648577	649019	-	443	31132
YOR168W_id003	chrXV	649261	651849	+	2589	410
YOR171C_id004	chrXV	651792	653955	-	2164	224
YOR172W_id001	chrXV	654150	656772	+	2623	244
YOR173W_id005	chrXV	657208	658479	+	1272	381
YOR174W_id002	chrXV	658459	659636	+	1178	191
YOR175C_id001	chrXV	659653	662143	-	2491	786
YOR176W_id002	chrXV	662290	663756	+	1467	649
YOR177C_tx0	chrXV	665660	667204	-	1545	2
YOR178C_tx0	chrXV	667735	670266	-	2532	15
YOR179C_id001	chrXV	671369	672459	-	1091	776
YOR180C_id003	chrXV	674095	675668	-	1574	117
YOR181W_id001	chrXV	675874	677970	+	2097	319
YOR182C_id002	chrXV	678125	679173	-	1049	12419
YOR184W_id003	chrXV	679235	680681	+	1447	1589
YOR185C_id004	chrXV	681271	682170	-	900	108
YOR186C-A_id001	chrXV	682976	683661	-	686	2
YOR186W_id001	chrXV	682430	683654	+	1225	25
YOR187W_id002	chrXV	683914	685563	+	1650	1105
YOR188W_id002	chrXV	685671	689310	+	3640	84
YOR189W_id001	chrXV	689611	690848	+	1238	178
YOR190W_id001	chrXV	690332	692299	+	1968	7
YOR191W_tx0	chrXV	692450	697459	+	5010	407
YOR192C_tx0	chrXV	698643	700592	-	1950	1
YOR193W_id002	chrXV	710377	711690	+	1314	123
YOR194C_id001	chrXV	711310	712620	-	1311	539
YOR195W_id004	chrXV	712796	715555	+	2760	46
YOR196C_id001	chrXV	715193	716861	-	1669	553
YOR197W_id004	chrXV	717070	718573	+	1504	1109
YOR198C_id005	chrXV	718427	720298	-	1872	1442
YOR201C_id001	chrXV	720344	721771	-	1428	320
YOR202W_id002	chrXV	721923	722808	+	886	1072
YOR204W_id001	chrXV	722892	725507	+	2616	6763
YOR205C_id001	chrXV	725484	727724	-	2241	160
YOR206W_id001	chrXV	727474	729731	+	2258	1059
YOR207C_id009	chrXV	729879	733522	-	3644	778
YOR208W_tx0	chrXV	733900	736302	+	2403	92
YOR209C_id004	chrXV	736219	737877	-	1659	1283
YOR210W_id001	chrXV	738098	738847	+	750	652
YOR211C_id001	chrXV	738800	741776	-	2977	244
YOR212W_id002	chrXV	742687	744329	+	1643	1219
YOR213C_id003	chrXV	744165	745399	-	1235	484
YOR214C_tx0	chrXV	745468	746328	-	861	2
YOR215C_id004	chrXV	746329	747312	-	984	189
YOR216C_id002	chrXV	747366	749039	-	1674	277
YOR217W_id001	chrXV	749209	752291	+	3083	383
YOR219C_tx0	chrXV	752089	755034	-	2946	46
YOR220W_id004	chrXV	754933	756290	+	1358	242
YOR221C_id001	chrXV	756268	757677	-	1410	93
YOR222W_id002	chrXV	757821	759287	+	1467	3812
YOR223W_id001	chrXV	759646	760861	+	1216	65
YOR224C_id001	chrXV	759751	761301	-	1551	1218
YOR226C_id002	chrXV	761457	762386	-	930	123
YOR227W_tx0	chrXV	762800	766690	+	3891	257
YOR228C_id002	chrXV	766633	768049	-	1417	241
YOR229W_id001	chrXV	768321	770085	+	1765	46
YOR230W_id005	chrXV	770652	772302	+	1651	2245
YOR231W_id001	chrXV	772426	774375	+	1950	162
YOR232W_id001	chrXV	774510	775586	+	1077	963
YOR233W_id002	chrXV	775668	778315	+	2648	293
YOR234C_id001	chrXV	778229	779426	-	1198	238
YOR236W_id002	chrXV	780900	782010	+	1111	259
YOR237W_tx0	chrXV	781969	783423	+	1455	11
YOR238W_id001	chrXV	783648	784829	+	1182	437
YOR239W_id003	chrXV	784794	786973	+	2180	1534
YOR241W_tx0	chrXV	786970	788766	+	1797	984
YOR242C_tx0	chrXV	788617	789882	-	1266	10
YOR243C_id002	chrXV	789838	792258	-	2421	1937
YOR244W_id002	chrXV	792473	794043	+	1571	173
YOR245C_id002	chrXV	793908	795560	-	1653	229
YOR246C_id002	chrXV	795638	796859	-	1222	1189
YOR247W_tx0	chrXV	797651	798433	+	783	6
YOR248W_id001	chrXV	797690	798529	+	840	723
YOR249C_id002	chrXV	798611	800775	-	2165	106
YOR250C_id001	chrXV	800846	802351	-	1506	195
YOR251C_id001	chrXV	802456	803687	-	1232	1885
YOR252W_id001	chrXV	803635	804366	+	732	398
YOR253W_id001	chrXV	804345	805103	+	759	51
YOR254C_id001	chrXV	804906	807067	-	2162	905
YOR255W_tx0	chrXV	807246	808232	+	987	0
YOR256C_id001	chrXV	808185	810855	-	2671	248
YOR257W_id001	chrXV	810793	811553	+	761	821
YOR258W_id001	chrXV	811653	813393	+	1741	91
YOR259C_id002	chrXV	812165	813757	-	1593	549
YOR260W_id001	chrXV	813924	815938	+	2015	971
YOR261C_id001	chrXV	815693	817024	-	1332	1210
YOR262W_id003	chrXV	817224	818447	+	1224	2116
YOR264W_id002	chrXV	818661	820334	+	1674	248
YOR265W_id001	chrXV	820383	821026	+	644	476
YOR266W_id002	chrXV	820919	822369	+	1451	107
YOR267C_id008	chrXV	822408	825046	-	2639	542
YOR269W_id001	chrXV	826274	828046	+	1773	119
YOR270C_id001	chrXV	827893	830756	-	2864	1652
YOR271C_id004	chrXV	830916	832159	-	1244	151
YOR272W_id001	chrXV	832758	834426	+	1669	674
YOR273C_id001	chrXV	834317	836632	-	2316	234
YOR274W_id004	chrXV	837665	839243	+	1579	269
YOR275C_id003	chrXV	838844	841077	-	2234	233
YOR276W_id001	chrXV	841240	841972	+	733	1810
YOR278W_id002	chrXV	842644	843812	+	1169	259
YOR279C_id003	chrXV	843571	844753	-	1183	154
YOR280C_id004	chrXV	844869	845849	-	981	226
YOR281C_id004	chrXV	846170	847215	-	1046	742
YOR283W_id002	chrXV	847287	848321	+	1035	1205
YOR284W_id001	chrXV	848431	849584	+	1154	69
YOR285W_id002	chrXV	849615	850250	+	636	3150
YOR286W_id001	chrXV	850244	850979	+	736	1452
YOR287C_id001	chrXV	850864	851925	-	1062	142
YOR288C_id001	chrXV	852030	854066	-	2037	129
YOR289W_id004	chrXV	853326	854193	+	868	20
YOR290C_tx0	chrXV	855022	860283	-	5262	366
YOR291W_id001	chrXV	861034	865705	+	4672	93
YOR292C_id003	chrXV	865575	866638	-	1064	197
YOR293C-A_id001	chrXV	867879	868218	-	340	4
YOR293W_id002	chrXV	867071	868196	+	1126	19441
YOR294W_id003	chrXV	868247	869112	+	866	1573
YOR295W_id002	chrXV	869131	870125	+	995	176
YOR297C_id001	chrXV	874265	875347	-	1083	90
YOR298C-A_id004	chrXV	876605	877729	-	1125	652
YOR298W_tx0	chrXV	875574	877163	+	1590	15
YOR299W_id003	chrXV	878295	880734	+	2440	287
YOR301W_id003	chrXV	880955	882727	+	1773	0
YOR302W_id001	chrXV	881226	882856	+	1631	3
YOR303W_id002	chrXV	882767	884212	+	1446	1733
YOR304C-A_id002	chrXV	887865	888786	-	922	177
YOR304W_id001	chrXV	884472	887958	+	3487	497
YOR305W_id002	chrXV	888959	891492	+	2534	282
YOR306C_id001	chrXV	889761	893050	-	3290	371
YOR307C_id002	chrXV	892429	894289	-	1861	4
YOR308C_tx0	chrXV	894499	896412	-	1914	79
YOR309C_id001	chrXV	896548	898334	-	1787	1089
YOR310C_id001	chrXV	896709	898393	-	1685	0
YOR311C_id001	chrXV	897097	900163	-	3067	1511
YOR312C_id003	chrXV	900112	901359	-	1248	6609
YOR313C_id012	chrXV	901636	903405	-	1770	8
YOR315W_id001	chrXV	904603	906226	+	1624	686
YOR316C_id001	chrXV	906094	907766	-	1673	142
YOR316C-A_id002	chrXV	906525	908194	-	1670	0
YOR317W_id005	chrXV	909239	911694	+	2456	1698
YOR318C_id001	chrXV	911615	912556	-	942	50
YOR319W_id003	chrXV	912348	913641	+	1294	84
YOR320C_id006	chrXV	913506	915214	-	1709	416
YOR321W_id002	chrXV	915952	918432	+	2481	867
YOR322C_tx0	chrXV	918481	921087	-	2607	104
YOR323C_id001	chrXV	921058	922940	-	1883	3239
YOR324C_id001	chrXV	923097	925197	-	2101	12
YOR325W_id001	chrXV	923928	925072	+	1145	0
YOR326W_tx0	chrXV	925696	930570	+	4875	555
YOR327C_id001	chrXV	930502	931215	-	714	489
YOR328W_tx0	chrXV	931778	936622	+	4845	318
YOR329C_tx0	chrXV	936606	939374	-	2769	184
YOR329W-A_id001	chrXV	938970	939699	+	730	0
